treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_ld,after_group,miss,random,536870912,16,1000000,0,1,0,0,16000000,608146553,189053312,15996897,15978196,16119686,17001294,569582556,569792736,569792736,0,0,0,PASS,607215726,188826720,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,2,0,0,16000000,606398969,188523584,15997416,15978608,16117598,17001381,567944894,947068480,947068480,0,0,0,PASS,606619811,188711264,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,3,0,0,16000000,605726656,188301824,15997396,15978416,16130846,17001378,567312164,1323955808,1323955808,0,0,0,PASS,605603379,188312992,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,4,0,0,16000000,605282742,188185760,15997322,15979196,16100267,17001395,566886449,1700360256,1700360256,0,0,0,PASS,605211791,188119488,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,5,0,0,16000000,604798325,187933856,15997378,15978304,16096297,17001410,566424687,2076378208,2076378208,0,0,0,PASS,605140749,188148640,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,6,0,0,16000000,604659269,187992672,15997600,15979160,16116419,17001464,566312470,2452425312,2452425312,0,0,0,PASS,604762297,187992512,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,7,0,0,16000000,604600640,187943904,15997391,15978917,16112238,17001447,566264860,2828304800,2828304800,0,0,0,PASS,604635773,187950048,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,8,0,0,16000000,604339446,187954240,15997521,15978365,16110073,17001457,566011836,3204058848,3204058848,0,0,0,PASS,604445416,187836896,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,9,0,0,16000000,604210435,187854656,15997461,15979018,16119131,17001456,565867125,3579675040,3579675040,0,0,0,PASS,604242935,187806048,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,0,0,0,32000000,1212426427,377006400,31993087,32113380,32595330,33002287,1135602785,376948160,376948160,0,0,0,PASS,1206554815,375228000,PASS
dmb_ld,after_group,miss,random,536870912,32,1000000,0,1,0,0,32000000,1203931407,374342400,31994647,31973941,32272950,33002373,1127356985,1126370272,1126370272,0,0,0,PASS,1202956635,374071232,PASS
