treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
ldapr,after_group,miss,random,536870912,64,1000000,0,9,0,0,64000000,2583477197,803451584,63989544,63919751,64574892,128017888,2421415719,15262628416,15262628416,0,0,0,PASS,2584151618,803427808,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,0,0,0,1000000,3328968,1055616,37,13,32,2000023,428,1044064,1044064,0,0,0,PASS,3330593,1049472,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,1,0,0,1000000,3179087,1000224,7,0,4,2000030,0,3078400,3078400,0,0,0,PASS,3396580,1067520,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,2,0,0,1000000,3278908,1031008,5,0,5,2000024,0,5162816,5162816,0,0,0,PASS,3258847,1024192,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,3,0,0,1000000,3255049,1023072,7,0,0,2000021,0,7196032,7196032,0,0,0,PASS,3215287,1011008,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,4,0,0,1000000,3308245,1059744,15,1,2,2000023,0,9252448,9252448,0,0,0,PASS,3232355,1016608,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,5,0,0,1000000,3265989,1026112,6,0,0,2000018,0,11281216,11281216,0,0,0,PASS,3221378,1012096,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,6,0,0,1000000,3242122,1026176,11,0,2,2000020,0,13305344,13305344,0,0,0,PASS,3216821,1011520,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,7,0,0,1000000,3220129,1016288,6,0,1,2000032,0,15318880,15318880,0,0,0,PASS,3314032,1041152,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,8,0,0,1000000,3252993,1023040,5,0,0,2000019,0,17369024,17369024,0,0,0,PASS,3216202,1013216,PASS
ldapr,after_group,hit,random,2048,1,1000000,200000,9,0,0,1000000,3279673,1031168,4,0,0,2000032,0,19399296,19399296,0,0,0,PASS,3347169,1051936,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,0,0,0,2000000,5797376,1821440,37,16,39,4000038,1243,1810080,1810080,0,0,0,PASS,5852349,1858464,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,1,0,0,2000000,5802699,1815552,13,0,0,4000041,0,5458784,5458784,0,0,0,PASS,5806348,1813536,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,2,0,0,2000000,5821375,1829024,11,0,1,4000050,0,9087232,9087232,0,0,0,PASS,5806259,1816256,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,3,0,0,2000000,5780002,1807200,7,0,0,4000040,0,12696032,12696032,0,0,0,PASS,5836160,1826336,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,4,0,0,2000000,5806523,1813440,7,0,1,4000020,0,16321824,16321824,0,0,0,PASS,5827572,1820672,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,5,0,0,2000000,5831363,1822912,7,0,0,4000049,0,19951488,19951488,0,0,0,PASS,5818551,1818688,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,6,0,0,2000000,5800813,1814176,6,0,0,4000047,0,23570112,23570112,0,0,0,PASS,5834345,1822656,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,7,0,0,2000000,5837940,1822880,6,0,0,4000026,0,27201888,27201888,0,0,0,PASS,5841533,1824384,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,8,0,0,2000000,5807718,1814976,6,0,0,4000067,0,30827520,30827520,0,0,0,PASS,5754236,1798944,PASS
ldapr,after_group,hit,random,2048,2,1000000,200000,9,0,0,2000000,5813853,1817312,6,0,0,4000036,0,34429664,34429664,0,0,0,PASS,5823037,1818208,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,0,0,0,4000000,10672673,3336576,39,14,25,8000100,692,3325536,3325536,0,0,0,PASS,10626312,3311072,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,1,0,0,4000000,10686472,3328640,13,2,12,8000083,102,9950400,9950400,0,0,0,PASS,10599157,3307328,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,2,0,0,4000000,10647307,3326432,10,2,2,8000050,44,16569920,16569920,0,0,0,PASS,10550117,3285408,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,3,0,0,4000000,10676438,3326688,5,0,1,8000083,0,23167840,23167840,0,0,0,PASS,10568752,3292832,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,4,0,0,4000000,10659185,3319200,5,0,0,8000097,0,29766016,29766016,0,0,0,PASS,10610841,3305888,PASS
ldapr,after_group,hit,random,2048,4,1000000,200000,5,0,0,4000000,10606825,3301472,4,0,0,8000070,0,36359616,36359616,0,0,0,PASS,10564720,3293856,PASS
