condition,N,treatment,placement,repeat,iters,n_access,base_cyc,base_ns,base_cyc_iter,base_ns_iter,base_cyc_op,base_gate
hit,32,dmb_st,after_every,2,1000000,32000000,105483354,32762560,105.483,32.763,3.2964,PASS
hit,32,dmb_st,after_every,3,1000000,32000000,105475202,32739712,105.475,32.740,3.2961,PASS
hit,32,dmb_st,after_every,4,1000000,32000000,105484999,32727424,105.485,32.727,3.2964,PASS
hit,32,dmb_st,after_every,5,1000000,32000000,105595079,32763584,105.595,32.764,3.2998,PASS
hit,32,dmb_st,after_every,6,1000000,32000000,105592609,32761696,105.593,32.762,3.2998,PASS
hit,32,dmb_st,after_every,7,1000000,32000000,105429917,32709952,105.430,32.710,3.2947,PASS
hit,32,dmb_st,after_every,8,1000000,32000000,105653679,32778368,105.654,32.778,3.3017,PASS
hit,32,dmb_st,after_every,9,1000000,32000000,105644867,32772096,105.645,32.772,3.3014,PASS
hit,32,dmb_st,after_group,0,1000000,32000000,105148174,32645696,105.148,32.646,3.2859,PASS
hit,32,dmb_st,after_group,1,1000000,32000000,105457243,32726592,105.457,32.727,3.2955,PASS
hit,32,dmb_st,after_group,2,1000000,32000000,105453286,32728768,105.453,32.729,3.2954,PASS
hit,32,dmb_st,after_group,3,1000000,32000000,105642034,32777280,105.642,32.777,3.3013,PASS
hit,32,dmb_st,after_group,4,1000000,32000000,105726829,32805760,105.727,32.806,3.3040,PASS
hit,32,dmb_st,after_group,5,1000000,32000000,105478196,32720096,105.478,32.720,3.2962,PASS
hit,32,dmb_st,after_group,6,1000000,32000000,105684649,32791808,105.685,32.792,3.3026,PASS
hit,32,dmb_st,after_group,7,1000000,32000000,105494001,32732544,105.494,32.733,3.2967,PASS
hit,32,dmb_st,after_group,8,1000000,32000000,105704295,32800608,105.704,32.801,3.3033,PASS
hit,32,dmb_st,after_group,9,1000000,32000000,105697478,32798112,105.697,32.798,3.3030,PASS
hit,32,dmb_sy,after_every,0,1000000,32000000,105716136,32809184,105.716,32.809,3.3036,PASS
hit,32,dmb_sy,after_every,1,1000000,32000000,105167327,32642304,105.167,32.642,3.2865,PASS
hit,32,dmb_sy,after_every,2,1000000,32000000,105617784,32763424,105.618,32.763,3.3006,PASS
hit,32,dmb_sy,after_every,3,1000000,32000000,105694246,32787712,105.694,32.788,3.3029,PASS
hit,32,dmb_sy,after_every,4,1000000,32000000,105406440,32719360,105.406,32.719,3.2940,PASS
hit,32,dmb_sy,after_every,5,1000000,32000000,105828447,32829216,105.828,32.829,3.3071,PASS
hit,32,dmb_sy,after_every,6,1000000,32000000,105800053,32822432,105.800,32.822,3.3063,PASS
hit,32,dmb_sy,after_every,7,1000000,32000000,105706895,32813184,105.707,32.813,3.3033,PASS
hit,32,dmb_sy,after_every,8,1000000,32000000,105699355,32790080,105.699,32.790,3.3031,PASS
hit,32,dmb_sy,after_every,9,1000000,32000000,105809016,32819776,105.809,32.820,3.3065,PASS
hit,32,dmb_sy,after_group,0,1000000,32000000,105573855,32775968,105.574,32.776,3.2992,PASS
hit,32,dmb_sy,after_group,1,1000000,32000000,105652233,32782304,105.652,32.782,3.3016,PASS
hit,32,dmb_sy,after_group,2,1000000,32000000,105454761,32720576,105.455,32.721,3.2955,PASS
hit,32,dmb_sy,after_group,3,1000000,32000000,105389173,32703168,105.389,32.703,3.2934,PASS
hit,32,dmb_sy,after_group,4,1000000,32000000,105637684,32780832,105.638,32.781,3.3012,PASS
hit,32,dmb_sy,after_group,5,1000000,32000000,105507233,32738176,105.507,32.738,3.2971,PASS
hit,32,dmb_sy,after_group,6,1000000,32000000,105582912,32763552,105.583,32.764,3.2995,PASS
hit,32,dmb_sy,after_group,7,1000000,32000000,105589425,32763104,105.589,32.763,3.2997,PASS
hit,32,dmb_sy,after_group,8,1000000,32000000,105577572,32758112,105.578,32.758,3.2993,PASS
hit,32,dmb_sy,after_group,9,1000000,32000000,105541891,32742560,105.542,32.743,3.2982,PASS
hit,32,stlr,after_every,0,1000000,32000000,94802487,29429824,94.802,29.430,2.9626,PASS
hit,32,stlr,after_every,1,1000000,32000000,94375563,29286592,94.376,29.287,2.9492,PASS
hit,32,stlr,after_every,2,1000000,32000000,94583708,29349056,94.584,29.349,2.9557,PASS
hit,32,stlr,after_every,3,1000000,32000000,93764912,29093504,93.765,29.094,2.9302,PASS
hit,32,stlr,after_every,4,1000000,32000000,94339665,29271232,94.340,29.271,2.9481,PASS
hit,32,stlr,after_every,5,1000000,32000000,92931239,28832064,92.931,28.832,2.9041,PASS
hit,32,stlr,after_every,6,1000000,32000000,92644902,28745632,92.645,28.746,2.8952,PASS
hit,32,stlr,after_every,7,1000000,32000000,92731884,28773440,92.732,28.773,2.8979,PASS
hit,32,stlr,after_every,8,1000000,32000000,92608925,28774400,92.609,28.774,2.8940,PASS
hit,32,stlr,after_every,9,1000000,32000000,92593673,28760192,92.594,28.760,2.8936,PASS
hit,32,stlr,after_group,0,1000000,32000000,93250164,28959072,93.250,28.959,2.9141,PASS
hit,32,stlr,after_group,1,1000000,32000000,93707729,29082112,93.708,29.082,2.9284,PASS
hit,32,stlr,after_group,2,1000000,32000000,93714067,29150496,93.714,29.150,2.9286,PASS
hit,32,stlr,after_group,3,1000000,32000000,93103864,28891424,93.104,28.891,2.9095,PASS
hit,32,stlr,after_group,4,1000000,32000000,93640340,29055456,93.640,29.055,2.9263,PASS
hit,32,stlr,after_group,5,1000000,32000000,92789051,28801216,92.789,28.801,2.8997,PASS
hit,32,stlr,after_group,6,1000000,32000000,93365445,28975904,93.365,28.976,2.9177,PASS
hit,32,stlr,after_group,7,1000000,32000000,93153634,28905152,93.154,28.905,2.9111,PASS
hit,32,stlr,after_group,8,1000000,32000000,92639688,28746656,92.640,28.747,2.8950,PASS
hit,32,stlr,after_group,9,1000000,32000000,92657266,28755168,92.657,28.755,2.8955,PASS
hit,64,dmb_ish,after_every,0,1000000,64000000,214583229,66586528,214.583,66.587,3.3529,PASS
hit,64,dmb_ish,after_every,1,1000000,64000000,215760616,66933472,215.761,66.933,3.3713,PASS
hit,64,dmb_ish,after_every,2,1000000,64000000,216004084,67003584,216.004,67.004,3.3751,PASS
hit,64,dmb_ish,after_every,3,1000000,64000000,215722918,66935232,215.723,66.935,3.3707,PASS
hit,64,dmb_ish,after_every,4,1000000,64000000,215713812,66909920,215.714,66.910,3.3705,PASS
hit,64,dmb_ish,after_every,5,1000000,64000000,215507826,66865024,215.508,66.865,3.3673,PASS
hit,64,dmb_ish,after_every,6,1000000,64000000,215641355,66892384,215.641,66.892,3.3694,PASS
hit,64,dmb_ish,after_every,7,1000000,64000000,215492479,66874304,215.492,66.874,3.3671,PASS
hit,64,dmb_ish,after_every,8,1000000,64000000,215685340,66903456,215.685,66.903,3.3701,PASS
hit,64,dmb_ish,after_every,9,1000000,64000000,215536721,66860896,215.537,66.861,3.3678,PASS
hit,64,dmb_ish,after_group,0,1000000,64000000,215572716,66892416,215.573,66.892,3.3683,PASS
hit,64,dmb_ish,after_group,1,1000000,64000000,215656595,66896832,215.657,66.897,3.3696,PASS
hit,64,dmb_ish,after_group,2,1000000,64000000,215632150,66890752,215.632,66.891,3.3693,PASS
hit,64,dmb_ish,after_group,3,1000000,64000000,215694357,66908128,215.694,66.908,3.3702,PASS
hit,64,dmb_ish,after_group,4,1000000,64000000,215460359,66872832,215.460,66.873,3.3666,PASS
hit,64,dmb_ish,after_group,5,1000000,64000000,215556855,66875328,215.557,66.875,3.3681,PASS
hit,64,dmb_ish,after_group,6,1000000,64000000,215572530,66910400,215.573,66.910,3.3683,PASS
hit,64,dmb_ish,after_group,7,1000000,64000000,215750615,66941184,215.751,66.941,3.3711,PASS
hit,64,dmb_ish,after_group,8,1000000,64000000,215482104,66879328,215.482,66.879,3.3669,PASS
hit,64,dmb_ish,after_group,9,1000000,64000000,215658025,66908512,215.658,66.909,3.3697,PASS
hit,64,dmb_ishst,after_every,0,1000000,64000000,203059403,63003392,203.059,63.003,3.1728,PASS
hit,64,dmb_ishst,after_every,1,1000000,64000000,206932863,64185504,206.933,64.186,3.2333,PASS
hit,64,dmb_ishst,after_every,2,1000000,64000000,207036061,64206240,207.036,64.206,3.2349,PASS
hit,64,dmb_ishst,after_every,3,1000000,64000000,206931810,64197280,206.932,64.197,3.2333,PASS
hit,64,dmb_ishst,after_every,4,1000000,64000000,207330116,64327072,207.330,64.327,3.2395,PASS
hit,64,dmb_ishst,after_every,5,1000000,64000000,206378765,64019136,206.379,64.019,3.2247,PASS
hit,64,dmb_ishst,after_every,6,1000000,64000000,205722523,63809600,205.723,63.810,3.2144,PASS
hit,64,dmb_ishst,after_every,7,1000000,64000000,206327210,63996800,206.327,63.997,3.2239,PASS
hit,64,dmb_ishst,after_every,8,1000000,64000000,205557906,63760704,205.558,63.761,3.2118,PASS
hit,64,dmb_ishst,after_every,9,1000000,64000000,206793187,64162592,206.793,64.163,3.2311,PASS
hit,64,dmb_ishst,after_group,0,1000000,64000000,215449374,66903488,215.449,66.903,3.3664,PASS
hit,64,dmb_ishst,after_group,1,1000000,64000000,215679634,66918880,215.680,66.919,3.3700,PASS
hit,64,dmb_ishst,after_group,2,1000000,64000000,215736144,66955648,215.736,66.956,3.3709,PASS
hit,64,dmb_ishst,after_group,3,1000000,64000000,215645352,66889248,215.645,66.889,3.3695,PASS
hit,64,dmb_ishst,after_group,4,1000000,64000000,215429665,66827904,215.430,66.828,3.3661,PASS
hit,64,dmb_ishst,after_group,5,1000000,64000000,215673241,66911648,215.673,66.912,3.3699,PASS
hit,64,dmb_ishst,after_group,6,1000000,64000000,215509894,66848896,215.510,66.849,3.3673,PASS
hit,64,dmb_ishst,after_group,7,1000000,64000000,215504706,66848704,215.505,66.849,3.3673,PASS
hit,64,dmb_ishst,after_group,8,1000000,64000000,215710707,66910624,215.711,66.911,3.3705,PASS
hit,64,dmb_ishst,after_group,9,1000000,64000000,215515774,66864064,215.516,66.864,3.3674,PASS
hit,64,dmb_st,after_every,0,1000000,64000000,215475198,66876928,215.475,66.877,3.3668,PASS
hit,64,dmb_st,after_every,1,1000000,64000000,215545122,66877408,215.545,66.877,3.3679,PASS
hit,64,dmb_st,after_every,2,1000000,64000000,215587856,66868096,215.588,66.868,3.3686,PASS
hit,64,dmb_st,after_every,3,1000000,64000000,215725930,66907232,215.726,66.907,3.3707,PASS
hit,64,dmb_st,after_every,4,1000000,64000000,215752843,66922944,215.753,66.923,3.3711,PASS
hit,64,dmb_st,after_every,5,1000000,64000000,208045180,64526304,208.045,64.526,3.2507,PASS
hit,64,dmb_st,after_every,6,1000000,64000000,207568745,64395648,207.569,64.396,3.2433,PASS
hit,64,dmb_st,after_every,7,1000000,64000000,206447730,64027008,206.448,64.027,3.2257,PASS
hit,64,dmb_st,after_every,8,1000000,64000000,207270681,64291648,207.271,64.292,3.2386,PASS
hit,64,dmb_st,after_every,9,1000000,64000000,208135554,64550496,208.136,64.550,3.2521,PASS
hit,64,dmb_st,after_group,0,1000000,64000000,215499589,66866848,215.500,66.867,3.3672,PASS
hit,64,dmb_st,after_group,1,1000000,64000000,215549809,66863104,215.550,66.863,3.3680,PASS
hit,64,dmb_st,after_group,2,1000000,64000000,215317006,66808576,215.317,66.809,3.3643,PASS
hit,64,dmb_st,after_group,3,1000000,64000000,215635490,66894144,215.635,66.894,3.3693,PASS
hit,64,dmb_st,after_group,4,1000000,64000000,215812748,66943296,215.813,66.943,3.3721,PASS
hit,64,dmb_st,after_group,5,1000000,64000000,215571278,66867936,215.571,66.868,3.3683,PASS
hit,64,dmb_st,after_group,6,1000000,64000000,215738704,66912992,215.739,66.913,3.3709,PASS
hit,64,dmb_st,after_group,7,1000000,64000000,214408031,66506752,214.408,66.507,3.3501,PASS
hit,64,dmb_st,after_group,8,1000000,64000000,209989985,65195616,209.990,65.196,3.2811,PASS
hit,64,dmb_st,after_group,9,1000000,64000000,210085129,65184512,210.085,65.185,3.2826,PASS
hit,64,dmb_sy,after_every,0,1000000,64000000,215768100,66935232,215.768,66.935,3.3714,PASS
hit,64,dmb_sy,after_every,1,1000000,64000000,215822379,66936800,215.822,66.937,3.3722,PASS
hit,64,dmb_sy,after_every,2,1000000,64000000,215296632,66797184,215.297,66.797,3.3640,PASS
hit,64,dmb_sy,after_every,3,1000000,64000000,216048123,67008736,216.048,67.009,3.3758,PASS
hit,64,dmb_sy,after_every,4,1000000,64000000,215980708,66983040,215.981,66.983,3.3747,PASS
hit,64,dmb_sy,after_every,5,1000000,64000000,215972885,66981504,215.973,66.982,3.3746,PASS
hit,64,dmb_sy,after_every,6,1000000,64000000,215559526,67001600,215.560,67.002,3.3681,PASS
hit,64,dmb_sy,after_every,7,1000000,64000000,214563865,66546464,214.564,66.546,3.3526,PASS
hit,64,dmb_sy,after_every,8,1000000,64000000,215895402,66985728,215.895,66.986,3.3734,PASS
hit,64,dmb_sy,after_every,9,1000000,64000000,215634174,66893920,215.634,66.894,3.3693,PASS
hit,64,dmb_sy,after_group,0,1000000,64000000,203462936,63136896,203.463,63.137,3.1791,PASS
hit,64,dmb_sy,after_group,1,1000000,64000000,203443501,63106848,203.444,63.107,3.1788,PASS
hit,64,dmb_sy,after_group,2,1000000,64000000,203414297,63102656,203.414,63.103,3.1783,PASS
hit,64,dmb_sy,after_group,3,1000000,64000000,203407977,63093760,203.408,63.094,3.1782,PASS
hit,64,dmb_sy,after_group,4,1000000,64000000,203597359,63202912,203.597,63.203,3.1812,PASS
hit,64,dmb_sy,after_group,5,1000000,64000000,203614450,63162112,203.614,63.162,3.1815,PASS
hit,64,dmb_sy,after_group,6,1000000,64000000,203288469,63061600,203.288,63.062,3.1764,PASS
hit,64,dmb_sy,after_group,7,1000000,64000000,203572760,63148896,203.573,63.149,3.1808,PASS
hit,64,dmb_sy,after_group,8,1000000,64000000,203365587,63111488,203.366,63.111,3.1776,PASS
hit,64,dmb_sy,after_group,9,1000000,64000000,203596753,63159968,203.597,63.160,3.1812,PASS
hit,64,stlr,after_every,0,1000000,64000000,185629478,57609920,185.629,57.610,2.9005,PASS
hit,64,stlr,after_every,1,1000000,64000000,185589791,57569472,185.590,57.569,2.8998,PASS
hit,64,stlr,after_every,2,1000000,64000000,186188569,57756096,186.189,57.756,2.9092,PASS
hit,64,stlr,after_every,3,1000000,64000000,185841640,57685152,185.842,57.685,2.9038,PASS
hit,64,stlr,after_every,4,1000000,64000000,186160412,57743584,186.160,57.744,2.9088,PASS
hit,64,stlr,after_every,5,1000000,64000000,186137688,57739552,186.138,57.740,2.9084,PASS
hit,64,stlr,after_every,6,1000000,64000000,185296119,57479744,185.296,57.480,2.8953,PASS
hit,64,stlr,after_every,7,1000000,64000000,185764277,57618016,185.764,57.618,2.9026,PASS
hit,64,stlr,after_every,8,1000000,64000000,185103728,57426752,185.104,57.427,2.8922,PASS
hit,64,stlr,after_every,9,1000000,64000000,185032038,57399936,185.032,57.400,2.8911,PASS
hit,64,stlr,after_group,0,1000000,64000000,185802548,57679776,185.803,57.680,2.9032,PASS
hit,64,stlr,after_group,1,1000000,64000000,186648211,57925248,186.648,57.925,2.9164,PASS
hit,64,stlr,after_group,2,1000000,64000000,185579326,57612448,185.579,57.612,2.8997,PASS
hit,64,stlr,after_group,3,1000000,64000000,186285349,57818528,186.285,57.819,2.9107,PASS
hit,64,stlr,after_group,4,1000000,64000000,186356353,57814880,186.356,57.815,2.9118,PASS
hit,64,stlr,after_group,5,1000000,64000000,185300817,57478336,185.301,57.478,2.8953,PASS
hit,64,stlr,after_group,6,1000000,64000000,185589854,57567264,185.590,57.567,2.8998,PASS
hit,64,stlr,after_group,7,1000000,64000000,185257429,57483552,185.257,57.484,2.8946,PASS
hit,64,stlr,after_group,8,1000000,64000000,185404744,57519392,185.405,57.519,2.8969,PASS
hit,64,stlr,after_group,9,1000000,64000000,185452728,57532544,185.453,57.533,2.8977,PASS
miss,1,dmb_ish,after_every,0,1000000,1000000,12156981,3807360,12.157,3.807,12.1570,PASS
miss,1,dmb_ish,after_every,1,1000000,1000000,8205455,2572000,8.205,2.572,8.2055,PASS
miss,1,dmb_ish,after_every,2,1000000,1000000,8120695,2542272,8.121,2.542,8.1207,PASS
miss,1,dmb_ish,after_every,3,1000000,1000000,8076608,2527456,8.077,2.527,8.0766,PASS
miss,1,dmb_ish,after_every,4,1000000,1000000,8008066,2505728,8.008,2.506,8.0081,PASS
miss,1,dmb_ish,after_every,5,1000000,1000000,7977594,2495936,7.978,2.496,7.9776,PASS
miss,1,dmb_ish,after_every,6,1000000,1000000,7893576,2470848,7.894,2.471,7.8936,PASS
miss,1,dmb_ish,after_every,7,1000000,1000000,7879510,2468704,7.880,2.469,7.8795,PASS
miss,1,dmb_ish,after_every,8,1000000,1000000,7852320,2457888,7.852,2.458,7.8523,PASS
miss,1,dmb_ish,after_every,9,1000000,1000000,7838115,2457376,7.838,2.457,7.8381,PASS
miss,1,dmb_ish,after_group,0,1000000,1000000,12394050,3890208,12.394,3.890,12.3941,PASS
miss,1,dmb_ish,after_group,1,1000000,1000000,10334175,3264960,10.334,3.265,10.3342,PASS
miss,1,dmb_ish,after_group,2,1000000,1000000,10218059,3198912,10.218,3.199,10.2181,PASS
miss,1,dmb_ish,after_group,3,1000000,1000000,10143637,3180480,10.144,3.180,10.1436,PASS
miss,1,dmb_ish,after_group,4,1000000,1000000,10065961,3150304,10.066,3.150,10.0660,PASS
miss,1,dmb_ish,after_group,5,1000000,1000000,9998059,3128736,9.998,3.129,9.9981,PASS
miss,1,dmb_ish,after_group,6,1000000,1000000,9916817,3102816,9.917,3.103,9.9168,PASS
miss,1,dmb_ish,after_group,7,1000000,1000000,9734933,3046208,9.735,3.046,9.7349,PASS
miss,1,dmb_ish,after_group,8,1000000,1000000,9651166,3019840,9.651,3.020,9.6512,PASS
miss,1,dmb_ish,after_group,9,1000000,1000000,9441677,2954944,9.442,2.955,9.4417,PASS
miss,1,dmb_ishst,after_every,0,1000000,1000000,12199841,3832064,12.200,3.832,12.1998,PASS
miss,1,dmb_ishst,after_every,1,1000000,1000000,8673138,2720448,8.673,2.720,8.6731,PASS
miss,1,dmb_ishst,after_every,2,1000000,1000000,8587647,2689568,8.588,2.690,8.5876,PASS
miss,1,dmb_ishst,after_every,3,1000000,1000000,8524922,2669024,8.525,2.669,8.5249,PASS
miss,1,dmb_ishst,after_every,4,1000000,1000000,8463443,2662592,8.463,2.663,8.4634,PASS
miss,1,dmb_ishst,after_every,5,1000000,1000000,8415165,2632032,8.415,2.632,8.4152,PASS
miss,1,dmb_ishst,after_every,6,1000000,1000000,8352909,2613792,8.353,2.614,8.3529,PASS
miss,1,dmb_ishst,after_every,7,1000000,1000000,8277297,2594080,8.277,2.594,8.2773,PASS
miss,1,dmb_ishst,after_every,8,1000000,1000000,8182908,2562208,8.183,2.562,8.1829,PASS
miss,1,dmb_ishst,after_every,9,1000000,1000000,8135993,2548320,8.136,2.548,8.1360,PASS
miss,1,dmb_ishst,after_group,0,1000000,1000000,12261125,3848416,12.261,3.848,12.2611,PASS
miss,1,dmb_ishst,after_group,1,1000000,1000000,8880682,2783232,8.881,2.783,8.8807,PASS
miss,1,dmb_ishst,after_group,2,1000000,1000000,8787027,2751456,8.787,2.751,8.7870,PASS
miss,1,dmb_ishst,after_group,3,1000000,1000000,8622752,2697472,8.623,2.697,8.6228,PASS
miss,1,dmb_ishst,after_group,4,1000000,1000000,8417275,2632448,8.417,2.632,8.4173,PASS
miss,1,dmb_ishst,after_group,5,1000000,1000000,8330332,2609312,8.330,2.609,8.3303,PASS
miss,1,dmb_ishst,after_group,6,1000000,1000000,8155711,2559456,8.156,2.559,8.1557,PASS
miss,1,dmb_ishst,after_group,7,1000000,1000000,8002943,2503520,8.003,2.504,8.0029,PASS
miss,1,dmb_ishst,after_group,8,1000000,1000000,7877998,2469568,7.878,2.470,7.8780,PASS
miss,1,dmb_ishst,after_group,9,1000000,1000000,7658088,2396928,7.658,2.397,7.6581,PASS
miss,1,dmb_st,after_every,0,1000000,1000000,12165816,3820960,12.166,3.821,12.1658,PASS
miss,1,dmb_st,after_every,1,1000000,1000000,8305936,2612064,8.306,2.612,8.3059,PASS
miss,1,dmb_st,after_every,2,1000000,1000000,8237406,2580256,8.237,2.580,8.2374,PASS
miss,1,dmb_st,after_every,3,1000000,1000000,8102406,2537472,8.102,2.537,8.1024,PASS
miss,1,dmb_st,after_every,4,1000000,1000000,8026188,2532544,8.026,2.533,8.0262,PASS
miss,1,dmb_st,after_every,5,1000000,1000000,7944366,2486688,7.944,2.487,7.9444,PASS
miss,1,dmb_st,after_every,6,1000000,1000000,7888547,2468224,7.889,2.468,7.8885,PASS
miss,1,dmb_st,after_every,7,1000000,1000000,7841585,2456224,7.842,2.456,7.8416,PASS
miss,1,dmb_st,after_every,8,1000000,1000000,7829410,2452448,7.829,2.452,7.8294,PASS
miss,1,dmb_st,after_every,9,1000000,1000000,7819062,2449376,7.819,2.449,7.8191,PASS
miss,1,dmb_st,after_group,0,1000000,1000000,12241320,3839776,12.241,3.840,12.2413,PASS
miss,1,dmb_st,after_group,1,1000000,1000000,8883167,2777920,8.883,2.778,8.8832,PASS
miss,1,dmb_st,after_group,2,1000000,1000000,8804985,2754048,8.805,2.754,8.8050,PASS
miss,1,dmb_st,after_group,3,1000000,1000000,8614547,2697184,8.615,2.697,8.6145,PASS
miss,1,dmb_st,after_group,4,1000000,1000000,8493406,2672256,8.493,2.672,8.4934,PASS
miss,1,dmb_st,after_group,5,1000000,1000000,8450307,2645376,8.450,2.645,8.4503,PASS
miss,1,dmb_st,after_group,6,1000000,1000000,8356329,2625088,8.356,2.625,8.3563,PASS
miss,1,dmb_st,after_group,7,1000000,1000000,8296318,2595264,8.296,2.595,8.2963,PASS
miss,1,dmb_st,after_group,8,1000000,1000000,8044378,2518432,8.044,2.518,8.0444,PASS
miss,1,dmb_st,after_group,9,1000000,1000000,7831971,2450752,7.832,2.451,7.8320,PASS
miss,1,dmb_sy,after_every,0,1000000,1000000,12201919,3831168,12.202,3.831,12.2019,PASS
miss,1,dmb_sy,after_every,1,1000000,1000000,8713663,2726400,8.714,2.726,8.7137,PASS
miss,1,dmb_sy,after_every,2,1000000,1000000,8650121,2709440,8.650,2.709,8.6501,PASS
miss,1,dmb_sy,after_every,3,1000000,1000000,8591868,2687712,8.592,2.688,8.5919,PASS
miss,1,dmb_sy,after_every,4,1000000,1000000,8472422,2655488,8.472,2.655,8.4724,PASS
miss,1,dmb_sy,after_every,5,1000000,1000000,8420334,2634016,8.420,2.634,8.4203,PASS
miss,1,dmb_sy,after_every,6,1000000,1000000,8244662,2583840,8.245,2.584,8.2447,PASS
miss,1,dmb_sy,after_every,7,1000000,1000000,8225418,2573696,8.225,2.574,8.2254,PASS
miss,1,dmb_sy,after_every,8,1000000,1000000,8022313,2509408,8.022,2.509,8.0223,PASS
miss,1,dmb_sy,after_every,9,1000000,1000000,7950903,2487616,7.951,2.488,7.9509,PASS
miss,1,dmb_sy,after_group,0,1000000,1000000,12177769,3816800,12.178,3.817,12.1778,PASS
miss,1,dmb_sy,after_group,1,1000000,1000000,8050649,2520800,8.051,2.521,8.0506,PASS
miss,1,dmb_sy,after_group,2,1000000,1000000,7920634,2482496,7.921,2.482,7.9206,PASS
miss,1,dmb_sy,after_group,3,1000000,1000000,7848244,2458624,7.848,2.459,7.8482,PASS
miss,1,dmb_sy,after_group,4,1000000,1000000,7664048,2399328,7.664,2.399,7.6640,PASS
miss,1,dmb_sy,after_group,5,1000000,1000000,7618070,2384448,7.618,2.384,7.6181,PASS
miss,1,dmb_sy,after_group,6,1000000,1000000,7411809,2320832,7.412,2.321,7.4118,PASS
miss,1,dmb_sy,after_group,7,1000000,1000000,7248906,2270464,7.249,2.270,7.2489,PASS
miss,1,dmb_sy,after_group,8,1000000,1000000,7174805,2247200,7.175,2.247,7.1748,PASS
miss,1,dmb_sy,after_group,9,1000000,1000000,7155536,2242944,7.156,2.243,7.1555,PASS
miss,1,stlr,after_every,0,1000000,1000000,12339379,3872000,12.339,3.872,12.3394,PASS
miss,1,stlr,after_every,1,1000000,1000000,8767012,2747552,8.767,2.748,8.7670,PASS
miss,1,stlr,after_every,2,1000000,1000000,8683276,2714944,8.683,2.715,8.6833,PASS
miss,1,stlr,after_every,3,1000000,1000000,8510359,2662720,8.510,2.663,8.5104,PASS
miss,1,stlr,after_every,4,1000000,1000000,8396229,2626304,8.396,2.626,8.3962,PASS
miss,1,stlr,after_every,5,1000000,1000000,8368295,2620480,8.368,2.620,8.3683,PASS
miss,1,stlr,after_every,6,1000000,1000000,8338682,2612448,8.339,2.612,8.3387,PASS
miss,1,stlr,after_every,7,1000000,1000000,8330226,2612928,8.330,2.613,8.3302,PASS
miss,1,stlr,after_every,8,1000000,1000000,8214779,2572896,8.215,2.573,8.2148,PASS
miss,1,stlr,after_every,9,1000000,1000000,8204851,2569056,8.205,2.569,8.2049,PASS
miss,1,stlr,after_group,0,1000000,1000000,12321779,3860576,12.322,3.861,12.3218,PASS
miss,1,stlr,after_group,1,1000000,1000000,8755756,2740320,8.756,2.740,8.7558,PASS
miss,1,stlr,after_group,2,1000000,1000000,8606985,2691488,8.607,2.691,8.6070,PASS
miss,1,stlr,after_group,3,1000000,1000000,8425011,2637248,8.425,2.637,8.4250,PASS
miss,1,stlr,after_group,4,1000000,1000000,8220187,2584256,8.220,2.584,8.2202,PASS
miss,1,stlr,after_group,5,1000000,1000000,8055772,2521344,8.056,2.521,8.0558,PASS
miss,1,stlr,after_group,6,1000000,1000000,7983379,2497024,7.983,2.497,7.9834,PASS
miss,1,stlr,after_group,7,1000000,1000000,7914257,2478432,7.914,2.478,7.9143,PASS
miss,1,stlr,after_group,8,1000000,1000000,7663468,2400544,7.663,2.401,7.6635,PASS
miss,1,stlr,after_group,9,1000000,1000000,7396313,2318080,7.396,2.318,7.3963,PASS
miss,2,dmb_ish,after_every,0,1000000,2000000,23257110,7273312,23.257,7.273,11.6286,PASS
miss,2,dmb_ish,after_every,1,1000000,2000000,20825007,6500832,20.825,6.501,10.4125,PASS
miss,2,dmb_ish,after_every,2,1000000,2000000,20808428,6492192,20.808,6.492,10.4042,PASS
miss,2,dmb_ish,after_every,3,1000000,2000000,20729850,6471712,20.730,6.472,10.3649,PASS
miss,2,dmb_ish,after_every,4,1000000,2000000,20854458,6513696,20.854,6.514,10.4272,PASS
miss,2,dmb_ish,after_every,5,1000000,2000000,19874076,6202048,19.874,6.202,9.9370,PASS
miss,2,dmb_ish,after_every,6,1000000,2000000,19076600,5950816,19.077,5.951,9.5383,PASS
miss,2,dmb_ish,after_every,7,1000000,2000000,18957494,5912992,18.957,5.913,9.4787,PASS
miss,2,dmb_ish,after_every,8,1000000,2000000,18892546,5894656,18.893,5.895,9.4463,PASS
miss,2,dmb_ish,after_every,9,1000000,2000000,18736821,5870400,18.737,5.870,9.3684,PASS
miss,2,dmb_ish,after_group,0,1000000,2000000,23353612,7304992,23.354,7.305,11.6768,PASS
miss,2,dmb_ish,after_group,1,1000000,2000000,20435431,6377728,20.435,6.378,10.2177,PASS
miss,2,dmb_ish,after_group,2,1000000,2000000,19877775,6201120,19.878,6.201,9.9389,PASS
miss,2,dmb_ish,after_group,3,1000000,2000000,19405877,6052384,19.406,6.052,9.7029,PASS
miss,2,dmb_ish,after_group,4,1000000,2000000,19207230,5992256,19.207,5.992,9.6036,PASS
miss,2,dmb_ish,after_group,5,1000000,2000000,18999882,5927008,19.000,5.927,9.4999,PASS
miss,2,dmb_ish,after_group,6,1000000,2000000,18790845,5859136,18.791,5.859,9.3954,PASS
miss,2,dmb_ish,after_group,7,1000000,2000000,18649905,5817120,18.650,5.817,9.3250,PASS
miss,2,dmb_ish,after_group,8,1000000,2000000,18609661,5802880,18.610,5.803,9.3048,PASS
