treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_st,after_group,l1,random,2048,16,1000000,200000,9,0,0,16000000,55920216,17357408,37,0,3,33000251,0,328026208,328026208,0,0,0,PASS,55163345,17123936,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,0,0,0,32000000,110925040,34426752,92,24,61,65000631,760,34418336,34418336,0,0,0,PASS,108561619,33724992,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,1,0,0,32000000,111026915,34453504,56,6,7,65000620,0,102565024,102565024,0,0,0,PASS,108554022,33685248,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,2,0,0,32000000,110943902,34426624,43,3,9,65000627,0,170661952,170661952,0,0,0,PASS,108572266,33693408,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,3,0,0,32000000,110953704,34451680,63,2,2,65000694,16,238792224,238792224,0,0,0,PASS,108338118,33643200,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,4,0,0,32000000,110956701,34427264,48,0,10,65000660,0,306825568,306825568,0,0,0,PASS,108563352,33681120,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,5,0,0,32000000,110985854,34428448,36,4,7,65000544,0,374920960,374920960,0,0,0,PASS,108501011,33663680,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,6,0,0,32000000,110898532,34433792,58,0,2,65000575,0,442993888,442993888,0,0,0,PASS,108518564,33670784,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,7,0,0,32000000,110904892,34414944,32,0,2,65000621,0,511065056,511065056,0,0,0,PASS,108480528,33659392,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,8,0,0,32000000,111036707,34464896,46,0,0,65000566,0,579162304,579162304,0,0,0,PASS,108445492,33646016,PASS
dmb_st,after_group,l1,random,2048,32,1000000,200000,9,0,0,32000000,110865068,34394944,38,0,0,65000599,0,647188736,647188736,0,0,0,PASS,108532746,33675200,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,0,0,0,64000000,219598372,68165280,147,56,72,129001195,1595,68151456,68151456,0,0,0,PASS,214995691,66709984,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,1,0,0,64000000,219655557,68160800,79,2,4,129001520,0,203001248,203001248,0,0,0,PASS,215006204,66697248,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,2,0,0,64000000,219596350,68128768,86,0,1,129001295,0,337808672,337808672,0,0,0,PASS,214937949,66676864,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,3,0,0,64000000,219507021,68093696,125,0,0,129001254,0,472564448,472564448,0,0,0,PASS,215038953,66705056,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,4,0,0,64000000,219657590,68168768,166,4,5,129001266,183,607397600,607397600,0,0,0,PASS,215055231,66709920,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,5,0,0,64000000,219589593,68124032,100,0,0,129001211,0,742216448,742216448,0,0,0,PASS,215107361,66730304,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,6,0,0,64000000,219596477,68137344,115,0,1,129001300,0,877064352,877064352,0,0,0,PASS,215019276,66699488,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,7,0,0,64000000,219561688,68147040,158,0,2,129001212,0,1011863456,1011863456,0,0,0,PASS,215063784,66707968,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,8,0,0,64000000,219569427,68115040,116,0,1,129001412,0,1146671744,1146671744,0,0,0,PASS,215107352,66744992,PASS
dmb_st,after_group,l1,random,2048,64,1000000,200000,9,0,0,64000000,219629791,68130688,88,0,0,129001215,0,1281519808,1281519808,0,0,0,PASS,215042688,66712512,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,0,0,0,1000000,19224297,6009600,1893502,257073,356376,3000056,12518313,5992640,5992640,0,0,0,PASS,17882725,5578176,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,1,0,0,1000000,17775509,5539552,1888516,248171,322612,3000054,11312247,17092384,17092384,0,0,0,PASS,17816247,5546240,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,2,0,0,1000000,17572720,5472448,1887215,241949,311067,3000059,11087469,28094688,28094688,0,0,0,PASS,17786362,5536576,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,3,0,0,1000000,17480333,5443296,1887147,241171,309503,3000057,11005927,39057728,39057728,0,0,0,PASS,17640982,5491008,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,4,0,0,1000000,17495522,5446400,1887252,241474,309649,3000048,11027833,49978752,49978752,0,0,0,PASS,17914626,5589600,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,5,0,0,1000000,17614394,5482816,1887309,242629,311243,3000056,11125586,61034880,61034880,0,0,0,PASS,17592787,5475040,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,6,0,0,1000000,17540797,5460160,1887254,241948,311509,3000058,11055651,71953440,71953440,0,0,0,PASS,17545754,5460768,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,7,0,0,1000000,17602621,5479200,1887284,242092,311369,3000051,11100706,82876928,82876928,0,0,0,PASS,17677163,5502368,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,8,0,0,1000000,17584597,5471712,1887194,241593,309048,3000052,11102967,93834688,93834688,0,0,0,PASS,17826615,5554304,PASS
dmb_st,after_group,l2,random,524288,1,1000000,200000,9,0,0,1000000,17532299,5456288,1887279,242206,309496,3000046,11065879,104828704,104828704,0,0,0,PASS,17794071,5539936,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,0,0,0,2000000,24637371,7667200,2704090,484460,808721,5000082,15796391,7655136,7655136,0,0,0,PASS,24870373,7775872,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,1,0,0,2000000,24210928,7534848,2704105,478681,804958,5000086,15380912,22935648,22935648,0,0,0,PASS,24374302,7579072,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,2,0,0,2000000,24212544,7531936,2703932,481730,799849,5000085,15398606,38029984,38029984,0,0,0,PASS,24550708,7634624,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,3,0,0,2000000,23988819,7471168,2704096,477713,792768,5000077,15206483,53119040,53119040,0,0,0,PASS,24435241,7597024,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,4,0,0,2000000,24304838,7558592,2703817,475430,799086,5000074,15445580,68258208,68258208,0,0,0,PASS,24472661,7610496,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,5,0,0,2000000,24411671,7591104,2704036,480148,799827,5000070,15554264,83443328,83443328,0,0,0,PASS,24735961,7724704,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,6,0,0,2000000,24523465,7630528,2703806,479948,800327,5000073,15648007,98758304,98758304,0,0,0,PASS,24654236,7671936,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,7,0,0,2000000,24140393,7507840,2704157,474776,794742,5000078,15306875,113918336,113918336,0,0,0,PASS,24614619,7654464,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,8,0,0,2000000,24206750,7528736,2703963,479382,797070,5000082,15387011,129085152,129085152,0,0,0,PASS,24486354,7613152,PASS
dmb_st,after_group,l2,random,524288,2,1000000,200000,9,0,0,2000000,24362674,7592704,2703946,478378,798227,5000070,15505613,144264064,144264064,0,0,0,PASS,24388862,7585536,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,0,0,0,4000000,28580824,8914784,4304170,398421,846993,9000117,13811321,8896768,8896768,0,0,0,PASS,29306892,9129344,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,1,0,0,4000000,28300616,8805920,4304213,391113,834831,9000100,13548815,26814016,26814016,0,0,0,PASS,29465634,9161984,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,2,0,0,4000000,28147952,8754848,4303980,386056,831594,9000108,13386508,44714048,44714048,0,0,0,PASS,29687622,9243008,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,3,0,0,4000000,27921062,8684480,4304066,378358,815529,9000110,13169085,62624704,62624704,0,0,0,PASS,29583835,9197600,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,4,0,0,4000000,28081258,8735072,4303944,383971,823238,9000101,13325161,80540448,80540448,0,0,0,PASS,29597712,9202752,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,5,0,0,4000000,27912033,8684192,4304339,377335,819526,9000102,13155648,98410144,98410144,0,0,0,PASS,29638811,9214240,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,6,0,0,4000000,28028751,8737984,4304164,376731,814092,9000117,13238974,116332512,116332512,0,0,0,PASS,29130770,9058336,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,7,0,0,4000000,28088796,8736960,4304450,383460,823961,9000100,13324386,134110976,134110976,0,0,0,PASS,29627663,9210016,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,8,0,0,4000000,28062290,8726368,4304019,381005,819396,9000108,13287823,152030752,152030752,0,0,0,PASS,29594612,9200736,PASS
dmb_st,after_group,l2,random,524288,4,1000000,200000,9,0,0,4000000,28056570,8723040,4304221,383333,822496,9000086,13292021,169937760,169937760,0,0,0,PASS,29590111,9224224,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,0,0,0,8000000,40984234,12773280,7424017,674611,1162556,17000230,14231440,12752896,12752896,0,0,0,PASS,45455309,14141952,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,1,0,0,8000000,40212160,12500160,7423884,650035,1125511,17000185,13458948,39374912,39374912,0,0,0,PASS,45150451,14061312,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,2,0,0,8000000,40101624,12463328,7424083,657023,1133601,17000198,13375575,65882432,65882432,0,0,0,PASS,45154733,14031168,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,3,0,0,8000000,40159219,12483616,7424116,659873,1137407,17000248,13440671,92380480,92380480,0,0,0,PASS,45337427,14090048,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,4,0,0,8000000,40228843,12510016,7423928,656253,1133320,17000223,13488793,118962720,118962720,0,0,0,PASS,45115816,14024128,PASS
dmb_st,after_group,l2,random,524288,8,1000000,200000,5,0,0,8000000,40188610,12488160,7424085,662040,1140987,17000206,13468162,145457888,145457888,0,0,0,PASS,45079448,14007072,PASS
