treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
stlr,after_group,l1,random,2048,16,1000000,200000,1,0,0,16000000,53004598,16454944,26,0,0,33000294,0,49141536,49141536,0,0,0,PASS,52669288,16357344,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,2,0,0,16000000,53026294,16458240,11,0,0,33000265,0,81942272,81942272,0,0,0,PASS,52645690,16342976,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,3,0,0,16000000,53011779,16452256,10,0,0,33000365,0,114723136,114723136,0,0,0,PASS,52667704,16356800,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,4,0,0,16000000,53029477,16459872,17,1,5,33000366,0,147523104,147523104,0,0,0,PASS,52816914,16390880,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,5,0,0,16000000,52712181,16361632,7,0,0,33000380,0,180261152,180261152,0,0,0,PASS,52937963,16431072,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,6,0,0,16000000,52666870,16345312,21,0,1,33000318,0,213023296,213023296,0,0,0,PASS,52977314,16445184,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,7,0,0,16000000,52667051,16343552,12,0,0,33000287,0,245797984,245797984,0,0,0,PASS,52934365,16454112,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,8,0,0,16000000,52696265,16353504,17,0,0,33000328,0,278571456,278571456,0,0,0,PASS,52969670,16441472,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,9,0,0,16000000,52770798,16381312,14,0,3,33000368,0,311380256,311380256,0,0,0,PASS,52964808,16437952,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,0,0,0,32000000,104136111,32323104,81,22,67,65000770,793,32313376,32313376,0,0,0,PASS,104093990,32300320,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,1,0,0,32000000,104191873,32356256,59,2,9,65000824,56,96932960,96932960,0,0,0,PASS,104162550,32314496,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,2,0,0,32000000,104127856,32306944,19,4,5,65000834,47,161540192,161540192,0,0,0,PASS,104147134,32318656,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,3,0,0,32000000,104179126,32323296,26,0,1,65000691,0,226168064,226168064,0,0,0,PASS,104061821,32281248,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,4,0,0,32000000,104270663,32355008,37,4,4,65000735,0,290789728,290789728,0,0,0,PASS,104039607,32278848,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,5,0,0,32000000,104165616,32312832,17,0,0,65000621,0,355366912,355366912,0,0,0,PASS,104060698,32282208,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,6,0,0,32000000,104095283,32319520,50,0,16,65000646,0,419937088,419937088,0,0,0,PASS,104139321,32302656,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,7,0,0,32000000,104116637,32301024,14,0,0,65000640,0,484526496,484526496,0,0,0,PASS,104100012,32295456,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,8,0,0,32000000,104196963,32322688,30,0,0,65000672,0,549130592,549130592,0,0,0,PASS,104120431,32304640,PASS
stlr,after_group,l1,random,2048,32,1000000,200000,9,0,0,32000000,104130697,32356160,34,0,0,65000640,0,613728288,613728288,0,0,0,PASS,104096145,32290016,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,0,0,0,64000000,207188298,64281920,85,21,53,129001422,1199,64272128,64272128,0,0,0,PASS,206072143,63953984,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,1,0,0,64000000,206890572,64180992,53,2,4,129001459,0,192370208,192370208,0,0,0,PASS,206013324,63906720,PASS
stlr,after_group,l1,random,2048,64,1000000,200000,2,0,0,64000000,207038284,64270624,51,0,0,129001526,0,320530400,320530400,0,0,0,PASS,206042678,63915648,PASS
