condition,N,treatment,placement,repeat,iters,n_access,base_cyc,base_ns,base_cyc_iter,base_ns_iter,base_cyc_op,base_gate
hit,16,dmb_sy,after_every,7,1000000,16000000,39419193,12239232,39.419,12.239,2.4637,PASS
hit,16,dmb_sy,after_every,8,1000000,16000000,39356924,12216928,39.357,12.217,2.4598,PASS
hit,16,dmb_sy,after_every,9,1000000,16000000,39360446,12217792,39.360,12.218,2.4600,PASS
hit,16,dmb_sy,after_group,0,1000000,16000000,39445761,12274368,39.446,12.274,2.4654,PASS
hit,16,dmb_sy,after_group,1,1000000,16000000,39432674,12244320,39.433,12.244,2.4645,PASS
hit,16,dmb_sy,after_group,2,1000000,16000000,39341002,12225984,39.341,12.226,2.4588,PASS
hit,16,dmb_sy,after_group,3,1000000,16000000,39451883,12252576,39.452,12.253,2.4657,PASS
hit,16,dmb_sy,after_group,4,1000000,16000000,39287477,12221696,39.287,12.222,2.4555,PASS
hit,16,dmb_sy,after_group,5,1000000,16000000,39296286,12202560,39.296,12.203,2.4560,PASS
hit,16,dmb_sy,after_group,6,1000000,16000000,39352484,12217568,39.352,12.218,2.4595,PASS
hit,16,dmb_sy,after_group,7,1000000,16000000,39470032,12255136,39.470,12.255,2.4669,PASS
hit,16,dmb_sy,after_group,8,1000000,16000000,39358836,12221440,39.359,12.221,2.4599,PASS
hit,16,dmb_sy,after_group,9,1000000,16000000,39475460,12260448,39.475,12.260,2.4672,PASS
hit,16,ldapr,after_every,0,1000000,16000000,42680157,13276576,42.680,13.277,2.6675,PASS
hit,16,ldapr,after_every,1,1000000,16000000,42669575,13251136,42.670,13.251,2.6668,PASS
hit,16,ldapr,after_every,2,1000000,16000000,42583188,13223136,42.583,13.223,2.6614,PASS
hit,16,ldapr,after_every,3,1000000,16000000,42565073,13217952,42.565,13.218,2.6603,PASS
hit,16,ldapr,after_every,4,1000000,16000000,42667780,13247936,42.668,13.248,2.6667,PASS
hit,16,ldapr,after_every,5,1000000,16000000,42643564,13238752,42.644,13.239,2.6652,PASS
hit,16,ldapr,after_every,6,1000000,16000000,42616460,13233536,42.616,13.234,2.6635,PASS
hit,16,ldapr,after_every,7,1000000,16000000,42629147,13236000,42.629,13.236,2.6643,PASS
hit,16,ldapr,after_every,8,1000000,16000000,42619248,13229312,42.619,13.229,2.6637,PASS
hit,16,ldapr,after_every,9,1000000,16000000,42588357,13221824,42.588,13.222,2.6618,PASS
hit,16,ldapr,after_group,0,1000000,16000000,42714503,13299040,42.715,13.299,2.6697,PASS
hit,16,ldapr,after_group,1,1000000,16000000,42584908,13221216,42.585,13.221,2.6616,PASS
hit,16,ldapr,after_group,2,1000000,16000000,42602511,13225632,42.603,13.226,2.6627,PASS
hit,16,ldapr,after_group,3,1000000,16000000,42620146,13230816,42.620,13.231,2.6638,PASS
hit,16,ldapr,after_group,4,1000000,16000000,42552507,13211328,42.553,13.211,2.6595,PASS
hit,16,ldapr,after_group,5,1000000,16000000,42662858,13259840,42.663,13.260,2.6664,PASS
hit,16,ldapr,after_group,6,1000000,16000000,42634797,13235840,42.635,13.236,2.6647,PASS
hit,16,ldapr,after_group,7,1000000,16000000,42624731,13236928,42.625,13.237,2.6640,PASS
hit,16,ldapr,after_group,8,1000000,16000000,42637584,13237344,42.638,13.237,2.6648,PASS
hit,16,ldapr,after_group,9,1000000,16000000,42579758,13217664,42.580,13.218,2.6612,PASS
hit,16,ldar,after_every,0,1000000,16000000,42714197,13306432,42.714,13.306,2.6696,PASS
hit,16,ldar,after_every,1,1000000,16000000,42658163,13247840,42.658,13.248,2.6661,PASS
hit,16,ldar,after_every,2,1000000,16000000,42796994,13285792,42.797,13.286,2.6748,PASS
hit,16,ldar,after_every,3,1000000,16000000,42628317,13236032,42.628,13.236,2.6643,PASS
hit,16,ldar,after_every,4,1000000,16000000,42622936,13233344,42.623,13.233,2.6639,PASS
hit,16,ldar,after_every,5,1000000,16000000,42762021,13276736,42.762,13.277,2.6726,PASS
hit,16,ldar,after_every,6,1000000,16000000,42616862,13231552,42.617,13.232,2.6636,PASS
hit,16,ldar,after_every,7,1000000,16000000,42771958,13281216,42.772,13.281,2.6732,PASS
hit,16,ldar,after_every,8,1000000,16000000,42624234,13236416,42.624,13.236,2.6640,PASS
hit,16,ldar,after_every,9,1000000,16000000,42773809,13281152,42.774,13.281,2.6734,PASS
hit,16,ldar,after_group,0,1000000,16000000,42632376,13279136,42.632,13.279,2.6645,PASS
hit,16,ldar,after_group,1,1000000,16000000,42571672,13216096,42.572,13.216,2.6607,PASS
hit,16,ldar,after_group,2,1000000,16000000,42618889,13229824,42.619,13.230,2.6637,PASS
hit,16,ldar,after_group,3,1000000,16000000,42586214,13226336,42.586,13.226,2.6616,PASS
hit,16,ldar,after_group,4,1000000,16000000,42612520,13228384,42.613,13.228,2.6633,PASS
hit,16,ldar,after_group,5,1000000,16000000,42575521,13214464,42.576,13.214,2.6610,PASS
hit,16,ldar,after_group,6,1000000,16000000,42519372,13198880,42.519,13.199,2.6575,PASS
hit,16,ldar,after_group,7,1000000,16000000,42608246,13230368,42.608,13.230,2.6630,PASS
hit,16,ldar,after_group,8,1000000,16000000,42552280,13210816,42.552,13.211,2.6595,PASS
hit,16,ldar,after_group,9,1000000,16000000,42559473,13212288,42.559,13.212,2.6600,PASS
hit,32,dmb_ish,after_every,0,1000000,32000000,79932824,24816640,79.933,24.817,2.4979,PASS
hit,32,dmb_ish,after_every,1,1000000,32000000,79737098,24740640,79.737,24.741,2.4918,PASS
hit,32,dmb_ish,after_every,2,1000000,32000000,79705171,24730720,79.705,24.731,2.4908,PASS
hit,32,dmb_ish,after_every,3,1000000,32000000,79647970,24711520,79.648,24.712,2.4890,PASS
hit,32,dmb_ish,after_every,4,1000000,32000000,79627690,24705056,79.628,24.705,2.4884,PASS
hit,32,dmb_ish,after_every,5,1000000,32000000,79638228,24709824,79.638,24.710,2.4887,PASS
hit,32,dmb_ish,after_every,6,1000000,32000000,79626350,24704992,79.626,24.705,2.4883,PASS
hit,32,dmb_ish,after_every,7,1000000,32000000,79769109,24748896,79.769,24.749,2.4928,PASS
hit,32,dmb_ish,after_every,8,1000000,32000000,79757143,24748928,79.757,24.749,2.4924,PASS
hit,32,dmb_ish,after_every,9,1000000,32000000,79996137,24821152,79.996,24.821,2.4999,PASS
hit,32,dmb_ish,after_group,0,1000000,32000000,79914439,24816096,79.914,24.816,2.4973,PASS
hit,32,dmb_ish,after_group,1,1000000,32000000,79716075,24748128,79.716,24.748,2.4911,PASS
hit,32,dmb_ish,after_group,2,1000000,32000000,79628693,24733408,79.629,24.733,2.4884,PASS
hit,32,dmb_ish,after_group,3,1000000,32000000,79671253,24720832,79.671,24.721,2.4897,PASS
hit,32,dmb_ish,after_group,4,1000000,32000000,80161006,24873728,80.161,24.874,2.5050,PASS
hit,32,dmb_ish,after_group,5,1000000,32000000,79463793,24656160,79.464,24.656,2.4832,PASS
hit,32,dmb_ish,after_group,6,1000000,32000000,79999946,24825760,80.000,24.826,2.5000,PASS
hit,32,dmb_ish,after_group,7,1000000,32000000,79552800,24686368,79.553,24.686,2.4860,PASS
hit,32,dmb_ish,after_group,8,1000000,32000000,79674478,24731904,79.674,24.732,2.4898,PASS
hit,32,dmb_ish,after_group,9,1000000,32000000,79592806,24695232,79.593,24.695,2.4873,PASS
hit,32,dmb_ishld,after_every,0,1000000,32000000,81439017,25285088,81.439,25.285,2.5450,PASS
hit,32,dmb_ishld,after_every,1,1000000,32000000,81317261,25233760,81.317,25.234,2.5412,PASS
hit,32,dmb_ishld,after_every,2,1000000,32000000,81135672,25198592,81.136,25.199,2.5355,PASS
hit,32,dmb_ishld,after_every,3,1000000,32000000,81290265,25224608,81.290,25.225,2.5403,PASS
hit,32,dmb_ishld,after_every,4,1000000,32000000,81204246,25196928,81.204,25.197,2.5376,PASS
hit,32,dmb_ishld,after_every,5,1000000,32000000,80978990,25276384,80.979,25.276,2.5306,PASS
hit,32,dmb_ishld,after_every,6,1000000,32000000,81136463,25174528,81.136,25.175,2.5355,PASS
hit,32,dmb_ishld,after_every,7,1000000,32000000,81255475,25215616,81.255,25.216,2.5392,PASS
hit,32,dmb_ishld,after_every,8,1000000,32000000,81268761,25224864,81.269,25.225,2.5396,PASS
hit,32,dmb_ishld,after_every,9,1000000,32000000,81238426,25209216,81.238,25.209,2.5387,PASS
hit,32,dmb_ishld,after_group,0,1000000,32000000,79812407,24794112,79.812,24.794,2.4941,PASS
hit,32,dmb_ishld,after_group,1,1000000,32000000,79810612,24774528,79.811,24.775,2.4941,PASS
hit,32,dmb_ishld,after_group,2,1000000,32000000,79978478,24819648,79.978,24.820,2.4993,PASS
hit,32,dmb_ishld,after_group,3,1000000,32000000,79709049,24735200,79.709,24.735,2.4909,PASS
hit,32,dmb_ishld,after_group,4,1000000,32000000,79521655,24674976,79.522,24.675,2.4851,PASS
hit,32,dmb_ishld,after_group,5,1000000,32000000,79615803,24703040,79.616,24.703,2.4880,PASS
hit,32,dmb_ishld,after_group,6,1000000,32000000,79743928,24746496,79.744,24.746,2.4920,PASS
hit,32,dmb_ishld,after_group,7,1000000,32000000,79750387,24743456,79.750,24.743,2.4922,PASS
hit,32,dmb_ishld,after_group,8,1000000,32000000,79623073,24706400,79.623,24.706,2.4882,PASS
hit,32,dmb_ishld,after_group,9,1000000,32000000,79488720,24663168,79.489,24.663,2.4840,PASS
hit,32,dmb_ld,after_every,0,1000000,32000000,79963577,24823680,79.964,24.824,2.4989,PASS
hit,32,dmb_ld,after_every,1,1000000,32000000,79961527,24819872,79.962,24.820,2.4988,PASS
hit,32,dmb_ld,after_every,2,1000000,32000000,79660845,24835904,79.661,24.836,2.4894,PASS
hit,32,dmb_ld,after_every,3,1000000,32000000,79793852,24758880,79.794,24.759,2.4936,PASS
hit,32,dmb_ld,after_every,4,1000000,32000000,79871002,24784000,79.871,24.784,2.4960,PASS
hit,32,dmb_ld,after_every,5,1000000,32000000,79617878,24710336,79.618,24.710,2.4881,PASS
hit,32,dmb_ld,after_every,6,1000000,32000000,79818523,24769184,79.819,24.769,2.4943,PASS
hit,32,dmb_ld,after_every,7,1000000,32000000,79637753,24711328,79.638,24.711,2.4887,PASS
hit,32,dmb_ld,after_every,8,1000000,32000000,79794152,24761568,79.794,24.762,2.4936,PASS
hit,32,dmb_ld,after_every,9,1000000,32000000,79676690,24724704,79.677,24.725,2.4899,PASS
hit,32,dmb_ld,after_group,0,1000000,32000000,80083671,24861728,80.084,24.862,2.5026,PASS
hit,32,dmb_ld,after_group,1,1000000,32000000,79786988,24770976,79.787,24.771,2.4933,PASS
hit,32,dmb_ld,after_group,2,1000000,32000000,79685822,24766848,79.686,24.767,2.4902,PASS
hit,32,dmb_ld,after_group,3,1000000,32000000,79684009,24726976,79.684,24.727,2.4901,PASS
hit,32,dmb_ld,after_group,4,1000000,32000000,79995978,24823680,79.996,24.824,2.4999,PASS
hit,32,dmb_ld,after_group,5,1000000,32000000,79684952,24728352,79.685,24.728,2.4902,PASS
hit,32,dmb_ld,after_group,6,1000000,32000000,79869826,24855744,79.870,24.856,2.4959,PASS
hit,32,dmb_ld,after_group,7,1000000,32000000,79682091,24727104,79.682,24.727,2.4901,PASS
hit,32,dmb_ld,after_group,8,1000000,32000000,79872848,24784992,79.873,24.785,2.4960,PASS
hit,32,dmb_ld,after_group,9,1000000,32000000,79720757,24738112,79.721,24.738,2.4913,PASS
hit,32,dmb_sy,after_every,0,1000000,32000000,79782285,24767776,79.782,24.768,2.4932,PASS
hit,32,dmb_sy,after_every,1,1000000,32000000,79899082,24792480,79.899,24.792,2.4968,PASS
hit,32,dmb_sy,after_every,2,1000000,32000000,79689637,24724320,79.690,24.724,2.4903,PASS
hit,32,dmb_sy,after_every,3,1000000,32000000,79627884,24723808,79.628,24.724,2.4884,PASS
hit,32,dmb_sy,after_every,4,1000000,32000000,79710582,24733504,79.711,24.734,2.4910,PASS
hit,32,dmb_sy,after_every,5,1000000,32000000,79762569,24757408,79.763,24.757,2.4926,PASS
hit,32,dmb_sy,after_every,6,1000000,32000000,79669369,24717472,79.669,24.717,2.4897,PASS
hit,32,dmb_sy,after_every,7,1000000,32000000,79586131,24691584,79.586,24.692,2.4871,PASS
hit,32,dmb_sy,after_every,8,1000000,32000000,79615968,24706016,79.616,24.706,2.4880,PASS
hit,32,dmb_sy,after_every,9,1000000,32000000,79542654,24683648,79.543,24.684,2.4857,PASS
hit,32,dmb_sy,after_group,0,1000000,32000000,79761461,24776512,79.761,24.777,2.4925,PASS
hit,32,dmb_sy,after_group,1,1000000,32000000,79853303,24790208,79.853,24.790,2.4954,PASS
hit,32,dmb_sy,after_group,2,1000000,32000000,79800178,24762336,79.800,24.762,2.4938,PASS
hit,32,dmb_sy,after_group,3,1000000,32000000,79762163,24751552,79.762,24.752,2.4926,PASS
hit,32,dmb_sy,after_group,4,1000000,32000000,79713258,24734848,79.713,24.735,2.4910,PASS
hit,32,dmb_sy,after_group,5,1000000,32000000,79751281,24745440,79.751,24.745,2.4922,PASS
hit,32,dmb_sy,after_group,6,1000000,32000000,79564927,24686752,79.565,24.687,2.4864,PASS
hit,32,dmb_sy,after_group,7,1000000,32000000,79695972,24744032,79.696,24.744,2.4905,PASS
hit,32,dmb_sy,after_group,8,1000000,32000000,79743422,24742304,79.743,24.742,2.4920,PASS
hit,32,dmb_sy,after_group,9,1000000,32000000,79557387,24686016,79.557,24.686,2.4862,PASS
hit,32,ldapr,after_every,0,1000000,32000000,86208224,26795264,86.208,26.795,2.6940,PASS
hit,32,ldapr,after_every,1,1000000,32000000,86287200,26795360,86.287,26.795,2.6965,PASS
hit,32,ldapr,after_every,2,1000000,32000000,86275476,26772288,86.275,26.772,2.6961,PASS
hit,32,ldapr,after_every,3,1000000,32000000,86166492,26741440,86.166,26.741,2.6927,PASS
hit,32,ldapr,after_every,4,1000000,32000000,86190340,26748032,86.190,26.748,2.6934,PASS
hit,32,ldapr,after_every,5,1000000,32000000,86156311,26741632,86.156,26.742,2.6924,PASS
hit,32,ldapr,after_every,6,1000000,32000000,86252315,26794208,86.252,26.794,2.6954,PASS
hit,32,ldapr,after_every,7,1000000,32000000,86358242,26808864,86.358,26.809,2.6987,PASS
hit,32,ldapr,after_every,8,1000000,32000000,86265841,26771712,86.266,26.772,2.6958,PASS
hit,32,ldapr,after_every,9,1000000,32000000,86283897,26779264,86.284,26.779,2.6964,PASS
hit,32,ldapr,after_group,0,1000000,32000000,86348665,26818112,86.349,26.818,2.6984,PASS
hit,32,ldapr,after_group,1,1000000,32000000,86249760,26764704,86.250,26.765,2.6953,PASS
hit,32,ldapr,after_group,2,1000000,32000000,86269136,26773280,86.269,26.773,2.6959,PASS
hit,32,ldapr,after_group,3,1000000,32000000,86330342,26852256,86.330,26.852,2.6978,PASS
hit,32,ldapr,after_group,4,1000000,32000000,86272185,26809696,86.272,26.810,2.6960,PASS
hit,32,ldapr,after_group,5,1000000,32000000,86248859,26764704,86.249,26.765,2.6953,PASS
hit,32,ldapr,after_group,6,1000000,32000000,86196669,26746144,86.197,26.746,2.6936,PASS
hit,32,ldapr,after_group,7,1000000,32000000,86238687,26760992,86.239,26.761,2.6950,PASS
hit,32,ldapr,after_group,8,1000000,32000000,86273013,26797536,86.273,26.798,2.6960,PASS
hit,32,ldapr,after_group,9,1000000,32000000,86208063,26751232,86.208,26.751,2.6940,PASS
hit,32,ldar,after_every,0,1000000,32000000,86614609,26948576,86.615,26.949,2.7067,PASS
hit,32,ldar,after_every,1,1000000,32000000,86538325,26910176,86.538,26.910,2.7043,PASS
hit,32,ldar,after_every,2,1000000,32000000,86565014,26864640,86.565,26.865,2.7052,PASS
hit,32,ldar,after_every,3,1000000,32000000,86530092,26853760,86.530,26.854,2.7041,PASS
hit,32,ldar,after_every,4,1000000,32000000,86532214,26855040,86.532,26.855,2.7041,PASS
hit,32,ldar,after_every,5,1000000,32000000,86542217,26858016,86.542,26.858,2.7044,PASS
hit,32,ldar,after_every,6,1000000,32000000,86489317,26858144,86.489,26.858,2.7028,PASS
hit,32,ldar,after_every,7,1000000,32000000,86539596,26854848,86.540,26.855,2.7044,PASS
hit,32,ldar,after_every,8,1000000,32000000,86538040,26851136,86.538,26.851,2.7043,PASS
hit,32,ldar,after_every,9,1000000,32000000,86523959,26861472,86.524,26.861,2.7039,PASS
hit,32,ldar,after_group,0,1000000,32000000,86316786,26814720,86.317,26.815,2.6974,PASS
hit,32,ldar,after_group,1,1000000,32000000,86297863,26807968,86.298,26.808,2.6968,PASS
hit,32,ldar,after_group,2,1000000,32000000,86238128,26777536,86.238,26.778,2.6949,PASS
hit,32,ldar,after_group,3,1000000,32000000,86223799,26753056,86.224,26.753,2.6945,PASS
hit,32,ldar,after_group,4,1000000,32000000,86217921,26751168,86.218,26.751,2.6943,PASS
hit,32,ldar,after_group,5,1000000,32000000,86248780,26764288,86.249,26.764,2.6953,PASS
hit,32,ldar,after_group,6,1000000,32000000,86226356,26752928,86.226,26.753,2.6946,PASS
hit,32,ldar,after_group,7,1000000,32000000,86240099,26757696,86.240,26.758,2.6950,PASS
hit,32,ldar,after_group,8,1000000,32000000,86220342,26755840,86.220,26.756,2.6944,PASS
hit,32,ldar,after_group,9,1000000,32000000,86229400,26755232,86.229,26.755,2.6947,PASS
hit,64,dmb_ish,after_every,0,1000000,64000000,163148330,50649888,163.148,50.650,2.5492,PASS
hit,64,dmb_ish,after_every,1,1000000,64000000,163658355,50790720,163.658,50.791,2.5572,PASS
hit,64,dmb_ish,after_every,2,1000000,64000000,163000992,50558944,163.001,50.559,2.5469,PASS
hit,64,dmb_ish,after_every,3,1000000,64000000,163132254,50605088,163.132,50.605,2.5489,PASS
hit,64,dmb_ish,after_every,4,1000000,64000000,162933392,50537120,162.933,50.537,2.5458,PASS
hit,64,dmb_ish,after_every,5,1000000,64000000,162972278,50562880,162.972,50.563,2.5464,PASS
hit,64,dmb_ish,after_every,6,1000000,64000000,162833959,50500544,162.834,50.501,2.5443,PASS
hit,64,dmb_ish,after_every,7,1000000,64000000,163562766,50726304,163.563,50.726,2.5557,PASS
hit,64,dmb_ish,after_every,8,1000000,64000000,163608958,50742752,163.609,50.743,2.5564,PASS
hit,64,dmb_ish,after_every,9,1000000,64000000,163309821,50653600,163.310,50.654,2.5517,PASS
hit,64,dmb_ish,after_group,0,1000000,64000000,160081717,49669280,160.082,49.669,2.5013,PASS
hit,64,dmb_ish,after_group,1,1000000,64000000,160021087,49648768,160.021,49.649,2.5003,PASS
hit,64,dmb_ish,after_group,2,1000000,64000000,160125522,49695232,160.126,49.695,2.5020,PASS
hit,64,dmb_ish,after_group,3,1000000,64000000,159952875,49619808,159.953,49.620,2.4993,PASS
hit,64,dmb_ish,after_group,4,1000000,64000000,163348895,50676288,163.349,50.676,2.5523,PASS
hit,64,dmb_ish,after_group,5,1000000,64000000,163263986,50648672,163.264,50.649,2.5510,PASS
hit,64,dmb_ish,after_group,6,1000000,64000000,163319056,50661088,163.319,50.661,2.5519,PASS
hit,64,dmb_ish,after_group,7,1000000,64000000,163259573,50649600,163.260,50.650,2.5509,PASS
hit,64,dmb_ish,after_group,8,1000000,64000000,163550112,50758400,163.550,50.758,2.5555,PASS
hit,64,dmb_ish,after_group,9,1000000,64000000,163421659,50745312,163.422,50.745,2.5535,PASS
hit,64,dmb_ishld,after_every,0,1000000,64000000,160241677,49733344,160.242,49.733,2.5038,PASS
hit,64,dmb_ishld,after_every,1,1000000,64000000,160185214,49709952,160.185,49.710,2.5029,PASS
hit,64,dmb_ishld,after_every,2,1000000,64000000,160375795,49816832,160.376,49.817,2.5059,PASS
hit,64,dmb_ishld,after_every,3,1000000,64000000,160306877,49741632,160.307,49.742,2.5048,PASS
hit,64,dmb_ishld,after_every,4,1000000,64000000,160243814,49723264,160.244,49.723,2.5038,PASS
hit,64,dmb_ishld,after_every,5,1000000,64000000,160184769,49701056,160.185,49.701,2.5029,PASS
hit,64,dmb_ishld,after_every,6,1000000,64000000,160126205,49673824,160.126,49.674,2.5020,PASS
hit,64,dmb_ishld,after_every,7,1000000,64000000,160130830,49732800,160.131,49.733,2.5020,PASS
hit,64,dmb_ishld,after_every,8,1000000,64000000,160050461,49642016,160.050,49.642,2.5008,PASS
hit,64,dmb_ishld,after_every,9,1000000,64000000,160138076,49688000,160.138,49.688,2.5022,PASS
hit,64,dmb_ishld,after_group,0,1000000,64000000,160431890,49819520,160.432,49.820,2.5067,PASS
hit,64,dmb_ishld,after_group,1,1000000,64000000,160089036,49708288,160.089,49.708,2.5014,PASS
hit,64,dmb_ishld,after_group,2,1000000,64000000,160223293,49703424,160.223,49.703,2.5035,PASS
hit,64,dmb_ishld,after_group,3,1000000,64000000,160289220,49721952,160.289,49.722,2.5045,PASS
hit,64,dmb_ishld,after_group,4,1000000,64000000,160144857,49695904,160.145,49.696,2.5023,PASS
hit,64,dmb_ishld,after_group,5,1000000,64000000,160022518,49635456,160.023,49.635,2.5004,PASS
hit,64,dmb_ishld,after_group,6,1000000,64000000,160072703,49652224,160.073,49.652,2.5011,PASS
hit,64,dmb_ishld,after_group,7,1000000,64000000,160209510,49692768,160.210,49.693,2.5033,PASS
hit,64,dmb_ishld,after_group,8,1000000,64000000,159903966,49621600,159.904,49.622,2.4985,PASS
hit,64,dmb_ishld,after_group,9,1000000,64000000,160023656,49638016,160.024,49.638,2.5004,PASS
hit,64,dmb_ld,after_every,0,1000000,64000000,160342800,49786944,160.343,49.787,2.5054,PASS
hit,64,dmb_ld,after_every,1,1000000,64000000,160031623,49648096,160.032,49.648,2.5005,PASS
hit,64,dmb_ld,after_every,2,1000000,64000000,160095622,49664128,160.096,49.664,2.5015,PASS
hit,64,dmb_ld,after_every,3,1000000,64000000,160125858,49675392,160.126,49.675,2.5020,PASS
hit,64,dmb_ld,after_every,4,1000000,64000000,159980915,49623744,159.981,49.624,2.4997,PASS
hit,64,dmb_ld,after_every,5,1000000,64000000,160011927,49681504,160.012,49.682,2.5002,PASS
hit,64,dmb_ld,after_every,6,1000000,64000000,160089347,49679360,160.089,49.679,2.5014,PASS
hit,64,dmb_ld,after_every,7,1000000,64000000,160083219,49667328,160.083,49.667,2.5013,PASS
hit,64,dmb_ld,after_every,8,1000000,64000000,160075288,49653152,160.075,49.653,2.5012,PASS
hit,64,dmb_ld,after_every,9,1000000,64000000,160262694,49714304,160.263,49.714,2.5041,PASS
hit,64,dmb_ld,after_group,0,1000000,64000000,160340325,49785760,160.340,49.786,2.5053,PASS
hit,64,dmb_ld,after_group,1,1000000,64000000,160305428,49735392,160.305,49.735,2.5048,PASS
hit,64,dmb_ld,after_group,2,1000000,64000000,160375431,49763616,160.375,49.764,2.5059,PASS
hit,64,dmb_ld,after_group,3,1000000,64000000,160270618,49712352,160.271,49.712,2.5042,PASS
hit,64,dmb_ld,after_group,4,1000000,64000000,160158652,49686848,160.159,49.687,2.5025,PASS
hit,64,dmb_ld,after_group,5,1000000,64000000,163424699,50694272,163.425,50.694,2.5535,PASS
hit,64,dmb_ld,after_group,6,1000000,64000000,163402866,50687104,163.403,50.687,2.5532,PASS
hit,64,dmb_ld,after_group,7,1000000,64000000,163418175,50713952,163.418,50.714,2.5534,PASS
hit,64,dmb_ld,after_group,8,1000000,64000000,163356522,50676576,163.357,50.677,2.5524,PASS
hit,64,dmb_ld,after_group,9,1000000,64000000,163364341,50677312,163.364,50.677,2.5526,PASS
hit,64,dmb_sy,after_every,0,1000000,64000000,161015384,49957248,161.015,49.957,2.5159,PASS
hit,64,dmb_sy,after_every,1,1000000,64000000,160228074,49713952,160.228,49.714,2.5036,PASS
hit,64,dmb_sy,after_every,2,1000000,64000000,160008547,49631712,160.009,49.632,2.5001,PASS
hit,64,dmb_sy,after_every,3,1000000,64000000,159985424,49620032,159.985,49.620,2.4998,PASS
hit,64,dmb_sy,after_every,4,1000000,64000000,159925928,49599360,159.926,49.599,2.4988,PASS
hit,64,dmb_sy,after_every,5,1000000,64000000,160677642,49833440,160.678,49.833,2.5106,PASS
hit,64,dmb_sy,after_every,6,1000000,64000000,159710108,49552512,159.710,49.553,2.4955,PASS
hit,64,dmb_sy,after_every,7,1000000,64000000,159980740,49616384,159.981,49.616,2.4997,PASS
hit,64,dmb_sy,after_every,8,1000000,64000000,159819632,49568256,159.820,49.568,2.4972,PASS
hit,64,dmb_sy,after_every,9,1000000,64000000,160341111,49740928,160.341,49.741,2.5053,PASS
hit,64,dmb_sy,after_group,0,1000000,64000000,160581229,49834912,160.581,49.835,2.5091,PASS
hit,64,dmb_sy,after_group,1,1000000,64000000,160181667,49705088,160.182,49.705,2.5028,PASS
hit,64,dmb_sy,after_group,2,1000000,64000000,160345420,49748864,160.345,49.749,2.5054,PASS
hit,64,dmb_sy,after_group,3,1000000,64000000,160166925,49688448,160.167,49.688,2.5026,PASS
hit,64,dmb_sy,after_group,4,1000000,64000000,160003787,49672704,160.004,49.673,2.5001,PASS
hit,64,dmb_sy,after_group,5,1000000,64000000,160135159,49698432,160.135,49.698,2.5021,PASS
hit,64,dmb_sy,after_group,6,1000000,64000000,159899862,49594816,159.900,49.595,2.4984,PASS
hit,64,dmb_sy,after_group,7,1000000,64000000,159979703,49618912,159.980,49.619,2.4997,PASS
hit,64,dmb_sy,after_group,8,1000000,64000000,160015202,49632000,160.015,49.632,2.5002,PASS
hit,64,dmb_sy,after_group,9,1000000,64000000,160056180,49656768,160.056,49.657,2.5009,PASS
hit,64,ldapr,after_every,0,1000000,64000000,172891392,53696576,172.891,53.697,2.7014,PASS
hit,64,ldapr,after_every,1,1000000,64000000,172867480,53653024,172.867,53.653,2.7011,PASS
hit,64,ldapr,after_every,2,1000000,64000000,172829404,53629024,172.829,53.629,2.7005,PASS
hit,64,ldapr,after_every,3,1000000,64000000,172788684,53611168,172.789,53.611,2.6998,PASS
hit,64,ldapr,after_every,4,1000000,64000000,172806077,53617856,172.806,53.618,2.7001,PASS
hit,64,ldapr,after_every,5,1000000,64000000,172844646,53631456,172.845,53.631,2.7007,PASS
hit,64,ldapr,after_every,6,1000000,64000000,172707533,53601440,172.708,53.601,2.6986,PASS
hit,64,ldapr,after_every,7,1000000,64000000,172827145,53620288,172.827,53.620,2.7004,PASS
hit,64,ldapr,after_every,8,1000000,64000000,172845300,53631680,172.845,53.632,2.7007,PASS
hit,64,ldapr,after_every,9,1000000,64000000,172822471,53631552,172.822,53.632,2.7004,PASS
hit,64,ldapr,after_group,0,1000000,64000000,172793298,53631104,172.793,53.631,2.6999,PASS
hit,64,ldapr,after_group,1,1000000,64000000,172769153,53621024,172.769,53.621,2.6995,PASS
hit,64,ldapr,after_group,2,1000000,64000000,172780548,53608192,172.781,53.608,2.6997,PASS
hit,64,ldapr,after_group,3,1000000,64000000,172770629,53599904,172.771,53.600,2.6995,PASS
hit,64,ldapr,after_group,4,1000000,64000000,172761922,53606976,172.762,53.607,2.6994,PASS
hit,64,ldapr,after_group,5,1000000,64000000,172817561,53619072,172.818,53.619,2.7003,PASS
hit,64,ldapr,after_group,6,1000000,64000000,172776192,53618432,172.776,53.618,2.6996,PASS
hit,64,ldapr,after_group,7,1000000,64000000,172813402,53613536,172.813,53.614,2.7002,PASS
hit,64,ldapr,after_group,8,1000000,64000000,172800604,53634656,172.801,53.635,2.7000,PASS
hit,64,ldapr,after_group,9,1000000,64000000,172818663,53626272,172.819,53.626,2.7003,PASS
hit,64,ldar,after_every,0,1000000,64000000,175188180,54403648,175.188,54.404,2.7373,PASS
hit,64,ldar,after_every,1,1000000,64000000,175017949,54293312,175.018,54.293,2.7347,PASS
hit,64,ldar,after_every,2,1000000,64000000,175012980,54291648,175.013,54.292,2.7346,PASS
hit,64,ldar,after_every,3,1000000,64000000,175107217,54337472,175.107,54.337,2.7361,PASS
