condition,N,treatment,placement,repeat,iters,n_access,base_cyc,base_ns,base_cyc_iter,base_ns_iter,base_cyc_op,base_gate
hit,16,swp,release,3,1000000,16000000,225508437,69938336,225.508,69.938,14.0943,PASS
hit,16,swp,release,4,1000000,16000000,225507410,69949024,225.507,69.949,14.0942,PASS
hit,16,swp,release,5,1000000,16000000,225505570,69936832,225.506,69.937,14.0941,PASS
hit,16,swp,release,6,1000000,16000000,225507083,69936512,225.507,69.937,14.0942,PASS
hit,16,swp,release,7,1000000,16000000,225508772,69937792,225.509,69.938,14.0943,PASS
hit,16,swp,release,8,1000000,16000000,225505344,69943936,225.505,69.944,14.0941,PASS
hit,16,swp,release,9,1000000,16000000,225505969,69947296,225.506,69.947,14.0941,PASS
hit,16,swp,seqcst,0,1000000,16000000,225507565,69965888,225.508,69.966,14.0942,PASS
hit,16,swp,seqcst,1,1000000,16000000,225505357,69952704,225.505,69.953,14.0941,PASS
hit,16,swp,seqcst,2,1000000,16000000,225508146,69970624,225.508,69.971,14.0943,PASS
hit,16,swp,seqcst,3,1000000,16000000,225505578,69934848,225.506,69.935,14.0941,PASS
hit,16,swp,seqcst,4,1000000,16000000,225508347,69968928,225.508,69.969,14.0943,PASS
hit,16,swp,seqcst,5,1000000,16000000,225507782,69951040,225.508,69.951,14.0942,PASS
hit,16,swp,seqcst,6,1000000,16000000,225508445,69945248,225.508,69.945,14.0943,PASS
hit,16,swp,seqcst,7,1000000,16000000,225506797,69944640,225.507,69.945,14.0942,PASS
hit,16,swp,seqcst,8,1000000,16000000,225506626,69951040,225.507,69.951,14.0942,PASS
hit,16,swp,seqcst,9,1000000,16000000,225505882,69975296,225.506,69.975,14.0941,PASS
hit,32,cas,acqrel,0,1000000,32000000,496383359,153980864,496.383,153.981,15.5120,PASS
hit,32,cas,acqrel,1,1000000,32000000,496384141,153949792,496.384,153.950,15.5120,PASS
hit,32,cas,acqrel,2,1000000,32000000,496382450,153983424,496.382,153.983,15.5120,PASS
hit,32,cas,acqrel,3,1000000,32000000,496384672,153976192,496.385,153.976,15.5120,PASS
hit,32,cas,acqrel,4,1000000,32000000,496384561,153979264,496.385,153.979,15.5120,PASS
hit,32,cas,acqrel,5,1000000,32000000,496381114,153958720,496.381,153.959,15.5119,PASS
hit,32,cas,acqrel,6,1000000,32000000,496381804,153956064,496.382,153.956,15.5119,PASS
hit,32,cas,acqrel,7,1000000,32000000,496382447,154076160,496.382,154.076,15.5120,PASS
hit,32,cas,acqrel,8,1000000,32000000,496382562,153968928,496.383,153.969,15.5120,PASS
hit,32,cas,acqrel,9,1000000,32000000,496385626,153971840,496.386,153.972,15.5121,PASS
hit,32,cas,acquire,0,1000000,32000000,496384107,153979808,496.384,153.980,15.5120,PASS
hit,32,cas,acquire,1,1000000,32000000,496384204,153994112,496.384,153.994,15.5120,PASS
hit,32,cas,acquire,2,1000000,32000000,496382497,153959072,496.382,153.959,15.5120,PASS
hit,32,cas,acquire,3,1000000,32000000,496382751,153971136,496.383,153.971,15.5120,PASS
hit,32,cas,acquire,4,1000000,32000000,496383644,153973056,496.384,153.973,15.5120,PASS
hit,32,cas,acquire,5,1000000,32000000,496385841,153979264,496.386,153.979,15.5121,PASS
hit,32,cas,acquire,6,1000000,32000000,496382574,154007008,496.383,154.007,15.5120,PASS
hit,32,cas,acquire,7,1000000,32000000,496383915,153994304,496.384,153.994,15.5120,PASS
hit,32,cas,acquire,8,1000000,32000000,496383612,153986368,496.384,153.986,15.5120,PASS
hit,32,cas,acquire,9,1000000,32000000,496383550,153991616,496.384,153.992,15.5120,PASS
hit,32,cas,release,0,1000000,32000000,496384865,154006144,496.385,154.006,15.5120,PASS
hit,32,cas,release,1,1000000,32000000,496383966,153976032,496.384,153.976,15.5120,PASS
hit,32,cas,release,2,1000000,32000000,496383044,153989024,496.383,153.989,15.5120,PASS
hit,32,cas,release,3,1000000,32000000,496382398,154065536,496.382,154.066,15.5119,PASS
hit,32,cas,release,4,1000000,32000000,496384275,154002816,496.384,154.003,15.5120,PASS
hit,32,cas,release,5,1000000,32000000,496380514,153953152,496.381,153.953,15.5119,PASS
hit,32,cas,release,6,1000000,32000000,496383022,154051648,496.383,154.052,15.5120,PASS
hit,32,cas,release,7,1000000,32000000,496384407,153978336,496.384,153.978,15.5120,PASS
hit,32,cas,release,8,1000000,32000000,496382242,153954368,496.382,153.954,15.5119,PASS
hit,32,cas,release,9,1000000,32000000,496383172,153966720,496.383,153.967,15.5120,PASS
hit,32,cas,seqcst,0,1000000,32000000,496384642,153996032,496.385,153.996,15.5120,PASS
hit,32,cas,seqcst,1,1000000,32000000,496384941,153942176,496.385,153.942,15.5120,PASS
hit,32,cas,seqcst,2,1000000,32000000,496384089,153950464,496.384,153.950,15.5120,PASS
hit,32,cas,seqcst,3,1000000,32000000,496382866,153941824,496.383,153.942,15.5120,PASS
hit,32,cas,seqcst,4,1000000,32000000,496383622,153970880,496.384,153.971,15.5120,PASS
hit,32,cas,seqcst,5,1000000,32000000,496387146,153984128,496.387,153.984,15.5121,PASS
hit,32,cas,seqcst,6,1000000,32000000,496381046,153974848,496.381,153.975,15.5119,PASS
hit,32,cas,seqcst,7,1000000,32000000,496385780,153953216,496.386,153.953,15.5121,PASS
hit,32,cas,seqcst,8,1000000,32000000,496382431,153965472,496.382,153.965,15.5120,PASS
hit,32,cas,seqcst,9,1000000,32000000,496383594,153941632,496.384,153.942,15.5120,PASS
hit,32,ldadd,acqrel,0,1000000,32000000,452903360,140504672,452.903,140.505,14.1532,PASS
hit,32,ldadd,acqrel,1,1000000,32000000,452902205,140453536,452.902,140.454,14.1532,PASS
hit,32,ldadd,acqrel,2,1000000,32000000,452904313,140470144,452.904,140.470,14.1533,PASS
hit,32,ldadd,acqrel,3,1000000,32000000,452901542,140447744,452.902,140.448,14.1532,PASS
hit,32,ldadd,acqrel,4,1000000,32000000,452902367,140463104,452.902,140.463,14.1532,PASS
hit,32,ldadd,acqrel,5,1000000,32000000,452903753,140435968,452.904,140.436,14.1532,PASS
hit,32,ldadd,acqrel,6,1000000,32000000,452903333,140460416,452.903,140.460,14.1532,PASS
hit,32,ldadd,acqrel,7,1000000,32000000,452904825,140458336,452.905,140.458,14.1533,PASS
hit,32,ldadd,acqrel,8,1000000,32000000,452901740,140454720,452.902,140.455,14.1532,PASS
hit,32,ldadd,acqrel,9,1000000,32000000,452903706,140533376,452.904,140.533,14.1532,PASS
hit,32,ldadd,acquire,0,1000000,32000000,452901568,140452800,452.902,140.453,14.1532,PASS
hit,32,ldadd,acquire,1,1000000,32000000,452901163,140424640,452.901,140.425,14.1532,PASS
hit,32,ldadd,acquire,2,1000000,32000000,452904017,140427040,452.904,140.427,14.1533,PASS
hit,32,ldadd,acquire,3,1000000,32000000,452903101,140460576,452.903,140.461,14.1532,PASS
hit,32,ldadd,acquire,4,1000000,32000000,452902719,140444192,452.903,140.444,14.1532,PASS
hit,32,ldadd,acquire,5,1000000,32000000,452900247,140463008,452.900,140.463,14.1531,PASS
hit,32,ldadd,acquire,6,1000000,32000000,452901110,140452864,452.901,140.453,14.1532,PASS
hit,32,ldadd,acquire,7,1000000,32000000,452899438,140438336,452.899,140.438,14.1531,PASS
hit,32,ldadd,acquire,8,1000000,32000000,452901311,140437088,452.901,140.437,14.1532,PASS
hit,32,ldadd,acquire,9,1000000,32000000,452900051,140527072,452.900,140.527,14.1531,PASS
hit,32,ldadd,release,0,1000000,32000000,452903002,140474592,452.903,140.475,14.1532,PASS
hit,32,ldadd,release,1,1000000,32000000,452901878,140465216,452.902,140.465,14.1532,PASS
hit,32,ldadd,release,2,1000000,32000000,452899192,140432480,452.899,140.432,14.1531,PASS
hit,32,ldadd,release,3,1000000,32000000,452902728,140450208,452.903,140.450,14.1532,PASS
hit,32,ldadd,release,4,1000000,32000000,452902842,140458528,452.903,140.459,14.1532,PASS
hit,32,ldadd,release,5,1000000,32000000,452898294,140490912,452.898,140.491,14.1531,PASS
hit,32,ldadd,release,6,1000000,32000000,452900893,140449632,452.901,140.450,14.1532,PASS
hit,32,ldadd,release,7,1000000,32000000,452898893,140491808,452.899,140.492,14.1531,PASS
hit,32,ldadd,release,8,1000000,32000000,452900279,140472864,452.900,140.473,14.1531,PASS
hit,32,ldadd,release,9,1000000,32000000,452902608,140462080,452.903,140.462,14.1532,PASS
hit,32,ldadd,seqcst,0,1000000,32000000,452904255,140502560,452.904,140.503,14.1533,PASS
hit,32,ldadd,seqcst,1,1000000,32000000,452903113,140485152,452.903,140.485,14.1532,PASS
hit,32,ldadd,seqcst,2,1000000,32000000,452898211,140465568,452.898,140.466,14.1531,PASS
hit,32,ldadd,seqcst,3,1000000,32000000,452898095,140470304,452.898,140.470,14.1531,PASS
hit,32,ldadd,seqcst,4,1000000,32000000,452899055,140509888,452.899,140.510,14.1531,PASS
hit,32,ldadd,seqcst,5,1000000,32000000,452900468,140511520,452.900,140.512,14.1531,PASS
hit,32,ldadd,seqcst,6,1000000,32000000,452905823,140505312,452.906,140.505,14.1533,PASS
hit,32,ldadd,seqcst,7,1000000,32000000,452900137,140510240,452.900,140.510,14.1531,PASS
hit,32,ldadd,seqcst,8,1000000,32000000,452899338,140583840,452.899,140.584,14.1531,PASS
hit,32,ldadd,seqcst,9,1000000,32000000,452900091,140498688,452.900,140.499,14.1531,PASS
hit,32,swp,acqrel,0,1000000,32000000,450910755,139887840,450.911,139.888,14.0910,PASS
hit,32,swp,acqrel,1,1000000,32000000,450908360,139842464,450.908,139.842,14.0909,PASS
hit,32,swp,acqrel,2,1000000,32000000,450907979,139824576,450.908,139.825,14.0909,PASS
hit,32,swp,acqrel,3,1000000,32000000,450911126,139878208,450.911,139.878,14.0910,PASS
hit,32,swp,acqrel,4,1000000,32000000,450907828,139850080,450.908,139.850,14.0909,PASS
hit,32,swp,acqrel,5,1000000,32000000,450909970,139855104,450.910,139.855,14.0909,PASS
hit,32,swp,acqrel,6,1000000,32000000,450913208,139863552,450.913,139.864,14.0910,PASS
hit,32,swp,acqrel,7,1000000,32000000,450911443,139847360,450.911,139.847,14.0910,PASS
hit,32,swp,acqrel,8,1000000,32000000,450911637,139857216,450.912,139.857,14.0910,PASS
hit,32,swp,acqrel,9,1000000,32000000,450907816,139851264,450.908,139.851,14.0909,PASS
hit,32,swp,acquire,0,1000000,32000000,450910905,139905696,450.911,139.906,14.0910,PASS
hit,32,swp,acquire,1,1000000,32000000,450909083,139853856,450.909,139.854,14.0909,PASS
hit,32,swp,acquire,2,1000000,32000000,450904406,139861472,450.904,139.861,14.0908,PASS
hit,32,swp,acquire,3,1000000,32000000,450910590,139840960,450.911,139.841,14.0910,PASS
hit,32,swp,acquire,4,1000000,32000000,450910075,139862624,450.910,139.863,14.0909,PASS
hit,32,swp,acquire,5,1000000,32000000,450906555,139845280,450.907,139.845,14.0908,PASS
hit,32,swp,acquire,6,1000000,32000000,450913317,139855616,450.913,139.856,14.0910,PASS
hit,32,swp,acquire,7,1000000,32000000,450909459,139841984,450.909,139.842,14.0909,PASS
hit,32,swp,acquire,8,1000000,32000000,450910076,139830976,450.910,139.831,14.0909,PASS
hit,32,swp,acquire,9,1000000,32000000,450908824,139850016,450.909,139.850,14.0909,PASS
hit,32,swp,release,0,1000000,32000000,450906277,139888704,450.906,139.889,14.0908,PASS
hit,32,swp,release,1,1000000,32000000,450905467,139827872,450.905,139.828,14.0908,PASS
hit,32,swp,release,2,1000000,32000000,450904586,139829856,450.905,139.830,14.0908,PASS
hit,32,swp,release,3,1000000,32000000,450905928,139858592,450.906,139.859,14.0908,PASS
hit,32,swp,release,4,1000000,32000000,450907470,139876416,450.907,139.876,14.0909,PASS
hit,32,swp,release,5,1000000,32000000,450907356,139867552,450.907,139.868,14.0909,PASS
hit,32,swp,release,6,1000000,32000000,450905160,139867008,450.905,139.867,14.0908,PASS
hit,32,swp,release,7,1000000,32000000,450908362,139818528,450.908,139.819,14.0909,PASS
hit,32,swp,release,8,1000000,32000000,450904470,139821152,450.904,139.821,14.0908,PASS
hit,32,swp,release,9,1000000,32000000,450903745,139835072,450.904,139.835,14.0907,PASS
hit,32,swp,seqcst,0,1000000,32000000,451747315,140132288,451.747,140.132,14.1171,PASS
hit,32,swp,seqcst,1,1000000,32000000,451753977,140134784,451.754,140.135,14.1173,PASS
hit,32,swp,seqcst,2,1000000,32000000,451751161,140094240,451.751,140.094,14.1172,PASS
hit,32,swp,seqcst,3,1000000,32000000,451750986,140149600,451.751,140.150,14.1172,PASS
hit,32,swp,seqcst,4,1000000,32000000,451748217,140131520,451.748,140.132,14.1171,PASS
hit,32,swp,seqcst,5,1000000,32000000,451750917,140160800,451.751,140.161,14.1172,PASS
hit,32,swp,seqcst,6,1000000,32000000,451754239,140111424,451.754,140.111,14.1173,PASS
hit,32,swp,seqcst,7,1000000,32000000,451749747,140086880,451.750,140.087,14.1172,PASS
hit,32,swp,seqcst,8,1000000,32000000,451755899,140096640,451.756,140.097,14.1174,PASS
hit,32,swp,seqcst,9,1000000,32000000,451761967,140092480,451.762,140.092,14.1176,PASS
hit,64,cas,acqrel,0,1000000,64000000,992040282,307730304,992.040,307.730,15.5006,PASS
hit,64,cas,acqrel,1,1000000,64000000,992042217,307701696,992.042,307.702,15.5007,PASS
hit,64,cas,acqrel,2,1000000,64000000,992043100,307687872,992.043,307.688,15.5007,PASS
hit,64,cas,acqrel,3,1000000,64000000,992040240,307638784,992.040,307.639,15.5006,PASS
hit,64,cas,acqrel,4,1000000,64000000,992045490,307621152,992.045,307.621,15.5007,PASS
hit,64,cas,acqrel,5,1000000,64000000,992043786,307673600,992.044,307.674,15.5007,PASS
hit,64,cas,acqrel,6,1000000,64000000,992041129,307683296,992.041,307.683,15.5006,PASS
hit,64,cas,acqrel,7,1000000,64000000,992040699,307672960,992.041,307.673,15.5006,PASS
hit,64,cas,acqrel,8,1000000,64000000,992040855,307689280,992.041,307.689,15.5006,PASS
hit,64,cas,acqrel,9,1000000,64000000,992039832,307673440,992.040,307.673,15.5006,PASS
hit,64,cas,acquire,0,1000000,64000000,992042042,307705472,992.042,307.705,15.5007,PASS
hit,64,cas,acquire,1,1000000,64000000,992042755,307694112,992.043,307.694,15.5007,PASS
hit,64,cas,acquire,2,1000000,64000000,992043704,307681728,992.044,307.682,15.5007,PASS
hit,64,cas,acquire,3,1000000,64000000,992042146,307657504,992.042,307.658,15.5007,PASS
hit,64,cas,acquire,4,1000000,64000000,992038910,307668416,992.039,307.668,15.5006,PASS
hit,64,cas,acquire,5,1000000,64000000,992038196,307714880,992.038,307.715,15.5006,PASS
hit,64,cas,acquire,6,1000000,64000000,992042491,307670912,992.042,307.671,15.5007,PASS
hit,64,cas,acquire,7,1000000,64000000,992035903,307664800,992.036,307.665,15.5006,PASS
hit,64,cas,acquire,8,1000000,64000000,992046148,307712096,992.046,307.712,15.5007,PASS
hit,64,cas,acquire,9,1000000,64000000,992042020,307706112,992.042,307.706,15.5007,PASS
hit,64,cas,release,0,1000000,64000000,992042536,307785376,992.043,307.785,15.5007,PASS
hit,64,cas,release,1,1000000,64000000,992041873,307676768,992.042,307.677,15.5007,PASS
hit,64,cas,release,2,1000000,64000000,992038649,307709056,992.039,307.709,15.5006,PASS
hit,64,cas,release,3,1000000,64000000,992041597,307713536,992.042,307.714,15.5006,PASS
hit,64,cas,release,4,1000000,64000000,992043136,307705504,992.043,307.706,15.5007,PASS
hit,64,cas,release,5,1000000,64000000,992039538,307739520,992.040,307.740,15.5006,PASS
hit,64,cas,release,6,1000000,64000000,992040615,307741184,992.041,307.741,15.5006,PASS
hit,64,cas,release,7,1000000,64000000,992038813,307712192,992.039,307.712,15.5006,PASS
hit,64,cas,release,8,1000000,64000000,992040198,307721696,992.040,307.722,15.5006,PASS
hit,64,cas,release,9,1000000,64000000,992041039,307725696,992.041,307.726,15.5006,PASS
hit,64,cas,seqcst,0,1000000,64000000,992038319,307680320,992.038,307.680,15.5006,PASS
hit,64,cas,seqcst,1,1000000,64000000,992035413,307654816,992.035,307.655,15.5006,PASS
hit,64,cas,seqcst,2,1000000,64000000,992039691,307673568,992.040,307.674,15.5006,PASS
hit,64,cas,seqcst,3,1000000,64000000,992035263,307663360,992.035,307.663,15.5006,PASS
hit,64,cas,seqcst,4,1000000,64000000,992037242,307626720,992.037,307.627,15.5006,PASS
hit,64,cas,seqcst,5,1000000,64000000,992039595,307683264,992.040,307.683,15.5006,PASS
hit,64,cas,seqcst,6,1000000,64000000,992037066,307673056,992.037,307.673,15.5006,PASS
hit,64,cas,seqcst,7,1000000,64000000,992039345,307693760,992.039,307.694,15.5006,PASS
hit,64,cas,seqcst,8,1000000,64000000,992036507,307702304,992.037,307.702,15.5006,PASS
hit,64,cas,seqcst,9,1000000,64000000,992034124,307621216,992.034,307.621,15.5005,PASS
hit,64,ldadd,acqrel,0,1000000,64000000,905082982,280692512,905.083,280.693,14.1419,PASS
hit,64,ldadd,acqrel,1,1000000,64000000,905088728,280707648,905.089,280.708,14.1420,PASS
hit,64,ldadd,acqrel,2,1000000,64000000,905084623,280693664,905.085,280.694,14.1419,PASS
hit,64,ldadd,acqrel,3,1000000,64000000,905088650,280688000,905.089,280.688,14.1420,PASS
hit,64,ldadd,acqrel,4,1000000,64000000,905084084,280697024,905.084,280.697,14.1419,PASS
hit,64,ldadd,acqrel,5,1000000,64000000,905087316,280697408,905.087,280.697,14.1420,PASS
hit,64,ldadd,acqrel,6,1000000,64000000,905085679,280681344,905.086,280.681,14.1420,PASS
hit,64,ldadd,acqrel,7,1000000,64000000,905087314,280718944,905.087,280.719,14.1420,PASS
hit,64,ldadd,acqrel,8,1000000,64000000,905086954,280724096,905.087,280.724,14.1420,PASS
hit,64,ldadd,acqrel,9,1000000,64000000,905081418,280681632,905.081,280.682,14.1419,PASS
hit,64,ldadd,acquire,0,1000000,64000000,905087690,280656224,905.088,280.656,14.1420,PASS
hit,64,ldadd,acquire,1,1000000,64000000,905085484,280678944,905.085,280.679,14.1420,PASS
hit,64,ldadd,acquire,2,1000000,64000000,905086151,280666400,905.086,280.666,14.1420,PASS
hit,64,ldadd,acquire,3,1000000,64000000,905086923,280689920,905.087,280.690,14.1420,PASS
hit,64,ldadd,acquire,4,1000000,64000000,905091833,280725376,905.092,280.725,14.1421,PASS
hit,64,ldadd,acquire,5,1000000,64000000,905088831,280714144,905.089,280.714,14.1420,PASS
hit,64,ldadd,acquire,6,1000000,64000000,905086437,280662944,905.086,280.663,14.1420,PASS
hit,64,ldadd,acquire,7,1000000,64000000,905086610,280672320,905.087,280.672,14.1420,PASS
hit,64,ldadd,acquire,8,1000000,64000000,905085783,280665024,905.086,280.665,14.1420,PASS
hit,64,ldadd,acquire,9,1000000,64000000,905086753,280663776,905.087,280.664,14.1420,PASS
hit,64,ldadd,release,0,1000000,64000000,905090426,280767136,905.090,280.767,14.1420,PASS
hit,64,ldadd,release,1,1000000,64000000,905083858,280678624,905.084,280.679,14.1419,PASS
hit,64,ldadd,release,2,1000000,64000000,905083939,280639616,905.084,280.640,14.1419,PASS
hit,64,ldadd,release,3,1000000,64000000,905086858,280657152,905.087,280.657,14.1420,PASS
hit,64,ldadd,release,4,1000000,64000000,905088470,280677408,905.088,280.677,14.1420,PASS
hit,64,ldadd,release,5,1000000,64000000,905084591,280653312,905.085,280.653,14.1419,PASS
hit,64,ldadd,release,6,1000000,64000000,905085619,280658688,905.086,280.659,14.1420,PASS
hit,64,ldadd,release,7,1000000,64000000,905086616,280657440,905.087,280.657,14.1420,PASS
hit,64,ldadd,release,8,1000000,64000000,905089073,280705696,905.089,280.706,14.1420,PASS
hit,64,ldadd,release,9,1000000,64000000,905088784,280665504,905.089,280.666,14.1420,PASS
hit,64,ldadd,seqcst,0,1000000,64000000,905086089,280743968,905.086,280.744,14.1420,PASS
hit,64,ldadd,seqcst,1,1000000,64000000,905087739,280764320,905.088,280.764,14.1420,PASS
hit,64,ldadd,seqcst,2,1000000,64000000,905087344,280712928,905.087,280.713,14.1420,PASS
hit,64,ldadd,seqcst,3,1000000,64000000,905085758,280741664,905.086,280.742,14.1420,PASS
hit,64,ldadd,seqcst,4,1000000,64000000,905090185,280763392,905.090,280.763,14.1420,PASS
hit,64,ldadd,seqcst,5,1000000,64000000,905084987,280706112,905.085,280.706,14.1420,PASS
hit,64,ldadd,seqcst,6,1000000,64000000,905089268,280711680,905.089,280.712,14.1420,PASS
hit,64,ldadd,seqcst,7,1000000,64000000,905086329,280718240,905.086,280.718,14.1420,PASS
hit,64,ldadd,seqcst,8,1000000,64000000,905089656,280757408,905.090,280.757,14.1420,PASS
hit,64,ldadd,seqcst,9,1000000,64000000,905088390,280710848,905.088,280.711,14.1420,PASS
hit,64,swp,acqrel,0,1000000,64000000,901758981,279734816,901.759,279.735,14.0900,PASS
hit,64,swp,acqrel,1,1000000,64000000,901751948,279706528,901.752,279.707,14.0899,PASS
hit,64,swp,acqrel,2,1000000,64000000,901756099,279668000,901.756,279.668,14.0899,PASS
hit,64,swp,acqrel,3,1000000,64000000,901755679,279713504,901.756,279.714,14.0899,PASS
hit,64,swp,acqrel,4,1000000,64000000,901755215,279728960,901.755,279.729,14.0899,PASS
hit,64,swp,acqrel,5,1000000,64000000,901750018,279645344,901.750,279.645,14.0898,PASS
hit,64,swp,acqrel,6,1000000,64000000,901754787,279668128,901.755,279.668,14.0899,PASS
hit,64,swp,acqrel,7,1000000,64000000,901754031,279657696,901.754,279.658,14.0899,PASS
hit,64,swp,acqrel,8,1000000,64000000,901756373,279654432,901.756,279.654,14.0899,PASS
hit,64,swp,acqrel,9,1000000,64000000,901750431,279669376,901.750,279.669,14.0899,PASS
hit,64,swp,acquire,0,1000000,64000000,901761513,279718816,901.762,279.719,14.0900,PASS
hit,64,swp,acquire,1,1000000,64000000,901752823,279674112,901.753,279.674,14.0899,PASS
hit,64,swp,acquire,2,1000000,64000000,901758024,279714592,901.758,279.715,14.0900,PASS
hit,64,swp,acquire,3,1000000,64000000,901752417,279668256,901.752,279.668,14.0899,PASS
hit,64,swp,acquire,4,1000000,64000000,901754402,279672928,901.754,279.673,14.0899,PASS
hit,64,swp,acquire,5,1000000,64000000,901753415,279653856,901.753,279.654,14.0899,PASS
hit,64,swp,acquire,6,1000000,64000000,901753752,279640160,901.754,279.640,14.0899,PASS
hit,64,swp,acquire,7,1000000,64000000,901755729,279650848,901.756,279.651,14.0899,PASS
hit,64,swp,acquire,8,1000000,64000000,901755067,279667424,901.755,279.667,14.0899,PASS
hit,64,swp,acquire,9,1000000,64000000,901757163,279680512,901.757,279.681,14.0900,PASS
hit,64,swp,release,0,1000000,64000000,901760310,279757600,901.760,279.758,14.0900,PASS
hit,64,swp,release,1,1000000,64000000,901752597,279664352,901.753,279.664,14.0899,PASS
hit,64,swp,release,2,1000000,64000000,901753516,279660096,901.754,279.660,14.0899,PASS
hit,64,swp,release,3,1000000,64000000,901750599,279655680,901.751,279.656,14.0899,PASS
hit,64,swp,release,4,1000000,64000000,901756561,279671968,901.757,279.672,14.0899,PASS
hit,64,swp,release,5,1000000,64000000,901758162,279641184,901.758,279.641,14.0900,PASS
hit,64,swp,release,6,1000000,64000000,901753385,279705536,901.753,279.706,14.0899,PASS
hit,64,swp,release,7,1000000,64000000,901759589,279681280,901.760,279.681,14.0900,PASS
hit,64,swp,release,8,1000000,64000000,901753248,279654336,901.753,279.654,14.0899,PASS
hit,64,swp,release,9,1000000,64000000,901758897,279710976,901.759,279.711,14.0900,PASS
hit,64,swp,seqcst,0,1000000,64000000,901760920,279712704,901.761,279.713,14.0900,PASS
hit,64,swp,seqcst,1,1000000,64000000,901755797,279647104,901.756,279.647,14.0899,PASS
hit,64,swp,seqcst,2,1000000,64000000,901758704,279730016,901.759,279.730,14.0900,PASS
hit,64,swp,seqcst,3,1000000,64000000,901753562,279743776,901.754,279.744,14.0899,PASS
hit,64,swp,seqcst,4,1000000,64000000,901755004,279700480,901.755,279.700,14.0899,PASS
hit,64,swp,seqcst,5,1000000,64000000,901757425,279705152,901.757,279.705,14.0900,PASS
hit,64,swp,seqcst,6,1000000,64000000,901753823,279642144,901.754,279.642,14.0899,PASS
hit,64,swp,seqcst,7,1000000,64000000,901761955,279677312,901.762,279.677,14.0900,PASS
hit,64,swp,seqcst,8,1000000,64000000,901751472,279663936,901.751,279.664,14.0899,PASS
hit,64,swp,seqcst,9,1000000,64000000,901752768,279640608,901.753,279.641,14.0899,PASS
miss,1,cas,acqrel,0,1000000,1000000,70946685,22106592,70.947,22.107,70.9467,PASS
miss,1,cas,acqrel,1,1000000,1000000,50257609,15716608,50.258,15.717,50.2576,PASS
miss,1,cas,acqrel,2,1000000,1000000,49554600,15445248,49.555,15.445,49.5546,PASS
miss,1,cas,acqrel,3,1000000,1000000,48791190,15205120,48.791,15.205,48.7912,PASS
miss,1,cas,acqrel,4,1000000,1000000,49094695,15298816,49.095,15.299,49.0947,PASS
miss,1,cas,acqrel,5,1000000,1000000,49023279,15279488,49.023,15.279,49.0233,PASS
miss,1,cas,acqrel,6,1000000,1000000,48167479,15007200,48.167,15.007,48.1675,PASS
miss,1,cas,acqrel,7,1000000,1000000,47602351,14832320,47.602,14.832,47.6024,PASS
miss,1,cas,acqrel,8,1000000,1000000,47474855,14791744,47.475,14.792,47.4749,PASS
miss,1,cas,acqrel,9,1000000,1000000,47416381,14773184,47.416,14.773,47.4164,PASS
miss,1,cas,acquire,0,1000000,1000000,70987888,22116896,70.988,22.117,70.9879,PASS
miss,1,cas,acquire,1,1000000,1000000,50191248,15663168,50.191,15.663,50.1912,PASS
miss,1,cas,acquire,2,1000000,1000000,49282285,15362976,49.282,15.363,49.2823,PASS
miss,1,cas,acquire,3,1000000,1000000,49162827,15323648,49.163,15.324,49.1628,PASS
miss,1,cas,acquire,4,1000000,1000000,49335900,15371552,49.336,15.372,49.3359,PASS
miss,1,cas,acquire,5,1000000,1000000,49269557,15356064,49.270,15.356,49.2696,PASS
miss,1,cas,acquire,6,1000000,1000000,48811319,15207328,48.811,15.207,48.8113,PASS
miss,1,cas,acquire,7,1000000,1000000,47850549,14911008,47.851,14.911,47.8505,PASS
miss,1,cas,acquire,8,1000000,1000000,47059534,14666112,47.060,14.666,47.0595,PASS
miss,1,cas,acquire,9,1000000,1000000,46069025,14354752,46.069,14.355,46.0690,PASS
miss,1,cas,release,0,1000000,1000000,70758844,22048160,70.759,22.048,70.7588,PASS
miss,1,cas,release,1,1000000,1000000,47618833,14859840,47.619,14.860,47.6188,PASS
miss,1,cas,release,2,1000000,1000000,47152222,14706688,47.152,14.707,47.1522,PASS
miss,1,cas,release,3,1000000,1000000,47327273,14758112,47.327,14.758,47.3273,PASS
miss,1,cas,release,4,1000000,1000000,47232244,14724288,47.232,14.724,47.2322,PASS
miss,1,cas,release,5,1000000,1000000,46581654,14522048,46.582,14.522,46.5817,PASS
miss,1,cas,release,6,1000000,1000000,46620277,14535936,46.620,14.536,46.6203,PASS
miss,1,cas,release,7,1000000,1000000,46541380,14505472,46.541,14.505,46.5414,PASS
miss,1,cas,release,8,1000000,1000000,46175376,14391424,46.175,14.391,46.1754,PASS
miss,1,cas,release,9,1000000,1000000,45916757,14313088,45.917,14.313,45.9168,PASS
miss,1,cas,seqcst,0,1000000,1000000,71175021,22172160,71.175,22.172,71.1750,PASS
miss,1,cas,seqcst,1,1000000,1000000,49163376,15375104,49.163,15.375,49.1634,PASS
miss,1,cas,seqcst,2,1000000,1000000,48354850,15079168,48.355,15.079,48.3548,PASS
miss,1,cas,seqcst,3,1000000,1000000,48955737,15296896,48.956,15.297,48.9557,PASS
miss,1,cas,seqcst,4,1000000,1000000,48508850,15115616,48.509,15.116,48.5089,PASS
miss,1,cas,seqcst,5,1000000,1000000,48339271,15099680,48.339,15.100,48.3393,PASS
